company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
"ИП «Егорова, Савин и Игнатов»",IT,ao.org,8 696 262 5877,"бул. Ватутина, д. 7/7 стр. 5/1",д. Вытегра,Сомали,547168,33bb8f39-da86-4431-bcd7-3f7152f898ba,Inactive
ИП «Князева»,Education,zao.biz,8 (286) 142-44-68,"пер. Станиславского, д. 527",к. Яр-Сале,Сомали,819115,e1309fe8-5cb1-494d-94cb-2fdfc5af3569,Lead
АО «Терентьева»,Manufacturing,avgust.biz,8 434 067 2851,"ш. Западное, д. 191 к. 656",к. Новосибирск,Того,332571,f9235ca1-820c-4675-a828-bb5893d0e061,Lead
"РАО «Гришин, Медведев и Жданова»",Finance,inter.info,8 932 032 6119,"ул. Окружная, д. 18 стр. 83",г. Видное,Руанда,605556,ae002a17-644e-47d0-a68a-f7a26563b0f4,Prospect
"ЗАО «Васильев, Харитонова и Кириллов»",Manufacturing,oao.org,+7 (286) 944-2095,"ш. Папанина, д. 9 стр. 308",д. Октябрьский (Башк.),Ливия,491317,8cd90231-ca06-4352-a764-bdccf2277b50,Customer
ЗАО «Терентьев»,Healthcare,rao.edu,8 093 840 41 08,"пр. Сибирский, д. 398",к. Кашира,Польша,909933,9e55e30c-cdf7-4f1e-a762-636e3f7defd4,Prospect
АО «Виноградова-Давыдов»,Manufacturing,slata.org,8 (315) 781-7538,"ул. Южная, д. 22 стр. 97",с. Ербогачен,Иордания,480948,a72eeef8-3042-4ce2-8289-210dfeb0719d,Active
Калашников Инк,Retail,rao.edu,89598607791,"пер. Водников, д. 376 стр. 883",п. Охотск,Киргизия,323034,8150f672-2e66-405f-8434-19adc899101d,Prospect
РАО «Рогова Антонов»,Finance,ooo.info,86912005007,"ш. Коминтерна, д. 80",с. Омск,Марокко,883354,43f1b543-0bee-4c9e-88a3-a4138249941c,Prospect
Стройсервис,Healthcare,evrotsement.ru,+7 071 210 4848,"бул. Блюхера, д. 2 стр. 785",п. Хужир,Азербайджан,225533,9a160afb-fbf8-4f37-a1a8-4aefb1d0d2f3,Inactive
Евдокимов Лимитед,Healthcare,rao.biz,8 (771) 885-6539,"ш. Украинское, д. 48 к. 68",ст. Витим,Камбоджа,760015,d17fee99-1855-4c84-b9ce-ccdf0cea1c31,Prospect
Дочки-Сыночки,Healthcare,ooo.net,8 947 933 05 40,"ул. Больничная, д. 7/4 к. 609",д. Зеленоград,Нигер,864766,d95e0ec2-9b03-483a-b49c-8f9cfe41e673,Customer
"ОАО «Сорокина, Федоров и Евсеева»",Healthcare,rao.ru,+7 (360) 906-6751,"бул. Марта 8, д. 4/5 стр. 9",с. Кош-Агач,Тонга,768526,7916921b-7339-4e30-8b5c-eded386ab34a,Active
"ИП «Федоров, Юдина и Соболев»",Construction,ooo.biz,+7 (083) 509-55-97,"бул. Толбухина, д. 69 стр. 4/9",к. Усть-Кут,Япония,940238,453d073b-79d7-4c5f-a81c-200e05222fb5,Prospect
Мерседес-Бенц Рус (Mercedes-Benz),IT,oao.edu,8 (571) 531-6360,"пер. 40 лет Октября, д. 4 к. 4",клх Ступино,Йемен,366599,10505958-3308-42f4-9fcb-fbcfade93543,Active
"РАО «Щукин, Герасимова и Соболев»",Finance,zao.info,87508773892,"ул. Плеханова, д. 7",п. Усть-Джегута,Саудовская Аравия,978119,380b1ef0-0bea-4dce-b891-fd40cfafdac5,Inactive
"ООО «Евдокимова, Трофимова и Игнатьев»",Retail,pk.com,8 966 478 29 05,"бул. Вишневый, д. 6 стр. 5",д. Югорск,Центральноафриканская Республика,821230,b94789cf-8e4f-4486-b169-b4039bfd7f98,Lead
Максимов Лтд,Retail,rao.biz,+7 927 638 1513,"алл. Аэродромная, д. 2 стр. 7",г. Томари,Малави,601035,8b443820-b948-4b30-9edc-2aaad5441784,Customer
ОАО «Миронов Субботин»,Construction,zao.org,83316097374,"ул. Солнечная, д. 8/1 стр. 5",ст. Малоярославец,Россия,838712,a10ce996-1749-4c6f-b206-bd0774d0b43a,Prospect
ИП «Игнатьева-Мишина»,Education,oao.edu,8 (045) 280-32-33,"наб. Кавказская, д. 3/7 стр. 49",с. Калининград,Босния и Герцеговина,500802,75944953-782b-4850-bbe1-5f723978c650,Prospect
ООО «Поляков-Колесников»,Construction,m.ru,89408223952,"наб. Вокзальная, д. 1/8 стр. 6/6",к. Североморск,Туркмения,355600,40f87bf6-c19c-440e-b33d-5947f1547e97,Lead
АО «Сорокин Калашникова»,IT,npo.org,8 579 816 8470,"ул. Куйбышева, д. 4",клх Томск,Венгрия,748134,cd54b155-202b-447c-bafc-437bbff8c5da,Prospect
Меркушева Инкорпорэйтед,IT,rao.net,+7 983 260 41 65,"пер. Февральский, д. 57 стр. 5",г. Шелехов,Вьетнам,145897,2e03536f-ab9a-4496-b6a9-f726330f602c,Prospect
"ОАО «Шубина, Богданов и Мишина»",Retail,zao.edu,8 731 967 5773,"ш. Смоленское, д. 218",клх Миллерово,Испания,564176,a9226022-4174-4915-9ef1-482138ca7476,Prospect
Фадеева Инкорпорэйтед,Manufacturing,ip.org,8 (120) 427-3367,"бул. Дальний, д. 2 к. 4",клх Батайск,Австрия,440230,525ef33d-1ac0-441f-a451-dbb1b7a4441c,Prospect
АвтоВАЗ,Education,npo.info,81179254835,"ш. Разина, д. 722 стр. 93",к. Нижневартовск,Шри-Ланка,974177,193d99d0-660a-450d-8204-0334ff4e1f95,Inactive
Соболев и партнеры,Retail,kuzmin.net,8 (873) 199-01-71,"ш. Полярное, д. 5",д. Углич,Катар,302832,7a45683f-6154-4dea-b596-e683c79b8946,Active
ЗАО «Воронова-Макаров»,Finance,npo.ru,+74463335303,"пр. Пригородный, д. 9 к. 1",п. Шелагонцы,Шри-Ланка,805557,49087bc9-87d5-400d-bc4a-ad346933c11e,Inactive
НПО «Пестов»,IT,lobanov.com,8 797 290 68 68,"пер. 50 лет ВЛКСМ, д. 6 стр. 3",г. Дагомыс,Багамские Острова,008633,8a10a836-135b-4d7d-a03e-bbf9b55c6813,Active
ИП «Коновалова Никифорова»,Retail,rao.edu,+75494097211,"наб. Беляева, д. 4/7",п. Азов (Рост.),Республика Конго,261216,3ac13560-f92d-4525-87c5-56ab329c033d,Inactive
ЗАО «Романова»,Finance,rao.net,8 (676) 287-30-24,"ул. Геологов, д. 5/8",клх Кулу,Мадагаскар,375504,7d558ddd-9cb1-4cca-832e-8999bf197e25,Active
Колобов Инкорпорэйтед,Healthcare,kari.edu,+7 724 636 2583,"бул. Энтузиастов, д. 4 к. 57",к. Сосновый Бор,Сьерра-Леоне,909184,ee61e8e2-03a2-4dce-92d0-d4474a537bed,Inactive
АО «Рогов Степанов»,Finance,konar.info,80572771361,"наб. Донская, д. 7/3 к. 428",ст. Шатки,Израиль,476536,92fa157a-0f66-467a-9e88-bb84c26e0dd7,Prospect
ОАО «Воробьева-Архипова»,Education,firma.biz,+73727662958,"наб. Привокзальная, д. 9/5",п. Талдом,Республика Корея,098290,f06c0223-b30a-4c44-9a86-a7703b9d4c4c,Inactive
Стройгазмонтаж,Healthcare,rao.edu,+7 (178) 980-1276,"пер. Верхний, д. 418 к. 2/6",д. Данков,Черногория,190164,c95a1020-7a80-40ff-90e3-6509b0f3f4f4,Lead
ОАО «Николаева»,Education,ip.edu,+7 (951) 590-96-83,"пр. Севастопольский, д. 5 стр. 57",ст. Бавлы,Пакистан,171235,d123ae87-d9bf-427b-9309-2ebec4dc24c3,Inactive
"РАО «Лаврентьева, Беляев и Пономарева»",Finance,ao.info,8 226 210 23 92,"бул. Макаренко, д. 9/3 стр. 72",г. Томари,Монголия,777111,342811a2-36b3-4f3b-8f30-8c488d9878ef,Lead
ООО «Жданова Кондратьева»,Finance,oao.info,8 398 366 9729,"пер. Песочный, д. 5/4",п. Смоленск,Бруней,357110,9b49c1b2-c0dc-40e0-854c-267bb1ee48e6,Inactive
"АО «Беляков, Кузьмин и Рогов»",Healthcare,sbsv-kljuchavto.info,+7 542 517 4673,"наб. Учительская, д. 7 к. 791",п. Боровск,Ангола,793952,d17fee99-1855-4c84-b9ce-ccdf0cea1c31,Active
ГК Автодилерство,IT,npo.info,+7 (157) 627-3952,"наб. Макаренко, д. 3 стр. 257",п. Александров,Гвинея,034097,3745b245-4791-4aa7-a377-436c9fd7de1d,Lead
ОАО «Шаров»,Finance,ip.net,+74780659765,"алл. Бригадная, д. 2/4",ст. Шуя,Монголия,130222,278b8d99-54a7-462d-9ae3-cfdb38794b02,Inactive
НПО «Ширяев»,IT,ooo.com,87815014799,"ул. Никитина, д. 3/8 к. 422",с. Неплюевка,Самоа,635091,a5a34250-f68c-4a90-bece-2079e6751845,Prospect
"ОАО «Беляева, Герасимов и Рожков»",Manufacturing,gorbacheva.net,+7 844 836 54 50,"ш. Монтажников, д. 91 к. 8/5",п. Ангарск,Марокко,540076,79aa74cf-e41e-43d2-a780-f3da21998ce5,Prospect
Казаков Лимитед,IT,ao.com,+75041011990,"пр. Светлый, д. 183",к. Кировск (Мурм.),Эритрея,005505,db696eeb-7647-49ca-9a3e-53432d31a491,Customer
ЗАО «Фролов»,Retail,sisoev.info,+73574271657,"ул. Нахимова, д. 6/5 к. 6",ст. Нефтекамск,Польша,218214,b3cca086-5c7e-45fd-a656-ad6cf96e3431,Inactive
ООО «Юдина Кондратьева»,IT,rao.biz,+7 301 589 25 78,"пер. Островского, д. 97 к. 1",г. Кедровый,Черногория,976025,33ee46cb-d374-40a5-abe6-0007e89b16d5,Active
"ЗАО «Кондратьев, Елисеева и Сорокина»",Retail,npo.biz,8 (612) 337-78-00,"алл. Войкова, д. 4 стр. 3",ст. Горячий Ключ,Черногория,207199,063a482d-dc1b-4781-9daa-c84299a3101c,Lead
"ЗАО «Шестакова, Герасимов и Никифорова»",Finance,ip.biz,8 (786) 563-1261,"ш. Фурманова, д. 292 к. 73",к. Тарко-Сале,Чад,570786,b523d68d-8183-4bd7-af73-2f8a7c86f19a,Prospect
"РАО «Никонова, Ситникова и Шарова»",Finance,aviakompanija.net,8 723 812 3650,"бул. Волкова, д. 18 стр. 980",к. Хоста,Колумбия,151870,2a33b535-441f-481e-abe3-5ba66303a4a7,Lead
ОАО «Михайлова-Трофимов»,Healthcare,novorossiski.edu,+7 (720) 750-1536,"ш. ДОС, д. 39",с. Кежма,Норвегия,033353,008bb5aa-5e54-453e-b166-ce479db211a3,Inactive
АО «Голубев Гурьева»,Construction,ooo.info,+7 (365) 605-23-24,"наб. Луговая, д. 83",к. Макушино,Сингапур,144535,0aec8be4-58d4-4679-8f4f-3421cac0e445,Active
"ОАО «Носова, Федорова и Кудрявцева»",Manufacturing,loreal.net,+7 410 256 13 14,"ш. Ильича, д. 61 стр. 34",клх Зеленогорск (Ленин.),Ливия,724957,e4118999-b644-483c-b8b2-73c769567a6d,Prospect
ООО «Авдеев»,IT,letual.edu,8 723 414 1687,"пр. О.Кошевого, д. 70 к. 28",клх Мелеуз,Сент-Винсент и Гренадины,876143,99aa33af-01eb-4ef3-a51d-a84f927dfd35,Inactive
ОАО «Богданова-Панова»,Manufacturing,ooo.ru,+7 608 290 0987,"ул. Красноярская, д. 974 стр. 1",клх Волгоград,Сербия,862731,9d0ee07e-a8ef-4928-976c-909221ca674a,Prospect
Трансойл,Healthcare,rao.net,+7 (628) 332-7075,"ш. Журавлева, д. 405 стр. 3/4",клх Раменское,ОАЭ,916334,1befdfe2-5272-4eb0-a6d6-8f1ca4809773,Customer
НПО «Зыков»,Construction,oao.net,+7 300 146 8559,"ул. Чайковского, д. 470",к. Углегорск,Габон,656339,5fa09cbe-13c1-42df-9de9-26bc4515ad6f,Customer
ИП «Блохин-Воробьев»,Retail,davidova.edu,+7 072 047 44 73,"ул. Окружная, д. 6 к. 43",п. Юровск,Доминика,295841,1871d86e-e707-4cda-b05f-235c88b257a2,Customer
ООО «Калинина»,Construction,oao.edu,+7 649 970 48 13,"алл. Минина, д. 15 к. 476",клх Лотошино,Мадагаскар,097292,653d6713-8f38-4a18-ad70-d592d4b94dd7,Active
ОАО «Новиков Бобылева»,Manufacturing,ooo.com,8 501 088 52 13,"алл. Блюхера, д. 644 стр. 6",к. Горно-Алтайск,Япония,120627,6d4d31c9-bc45-4239-8512-cc3ce3722ffd,Inactive
Волкова Инк,IT,ao.ru,8 718 909 3261,"ул. Коммунальная, д. 79",п. Балтийск,Северная Македония,774835,324914a8-31aa-4529-ae55-b45283cc51e6,Customer
Потапова Лтд,Retail,naumov.net,+72214396996,"наб. Красноармейская, д. 1 к. 3",с. Поронайск,Нидерланды,759039,7a65ef46-1e96-44bf-b3cc-f0f920c8da0f,Prospect
РАО «Новиков-Шарапов»,Construction,uvarov.org,+7 (851) 310-7570,"бул. Трудовой, д. 958 к. 158",клх Уэлен,Лесото,649370,4252da55-aeb4-483d-8901-bf8ba29f0ad4,Customer
АО «Афанасьева»,Finance,ip.info,+7 805 898 7802,"алл. Надежды, д. 260 стр. 48",ст. Любань,Республика Конго,848378,4ef60d26-e3f0-4eeb-90ff-74e4648dd914,Lead
Субботина Групп,Retail,ip.ru,89466636209,"пер. Бульварный, д. 329 стр. 6/9",к. Усть-Ордынский,Канада,223474,7f07af53-9742-472a-bed6-30f8a0048c26,Lead
ТОАЗ,Construction,oao.biz,+7 949 880 5967,"пр. Ольховый, д. 1/5 к. 495",п. Усть-Джегута,Непал,633538,0e9fb19d-a25a-49e5-ac5e-7ef75a783219,Active
НПО «Кондратьев Хохлов»,Construction,ip.org,+7 (765) 699-51-11,"алл. Профсоюзная, д. 35 к. 2",д. Галич,Новая Зеландия,679312,fc77a54b-4c38-4473-bcb7-0f2a61e9765f,Inactive
Объединенная судостроительная корпорация,Construction,rao.ru,8 (837) 520-76-12,"пр. Огородный, д. 59 стр. 26",п. Лянтор,Самоа,499739,064c6b5b-68c5-4ad0-af3e-8e642c2534f5,Active
РАО «Кононова-Абрамов»,Retail,ao.info,8 (349) 901-8696,"алл. 40 лет Октября, д. 88 к. 93",к. Переславль-Залесский,Доминика,392448,c48e7fa0-a535-49ae-8fdb-bc0b99e720e8,Lead
Nordgold,IT,zao.biz,8 113 632 8765,"бул. Рябиновый, д. 5/3",клх Жигулевск,Малайзия,864759,bdb78560-b38d-43a1-9da1-1d7b09dc4b92,Prospect
АО «Журавлев-Кошелева»,Construction,isaeva.ru,8 979 845 48 25,"ш. Специалистов, д. 7/7",п. Алдан,Коста-Рика,569136,716bd60e-9c77-4dce-8fda-7e7212f1c6b5,Prospect
РАО «Жданов-Кошелева»,Education,zavod.com,8 402 678 63 61,"бул. Глинки, д. 5 к. 7/4",г. Горно-Алтайск,Черногория,719466,5c7d3517-2653-411d-9bdd-83e59997c05e,Inactive
АО «Евсеева Мамонтова»,Construction,ao.com,8 (754) 900-33-52,"ш. Ручейное, д. 154 к. 2",д. Калуга,Папуа,360915,d123ae87-d9bf-427b-9309-2ebec4dc24c3,Customer
ОАО «Евдокимова-Рожков»,Education,bragina.edu,8 688 409 6881,"бул. Зои Космодемьянской, д. 7",д. Александров,Палау,793694,c9bfc783-3ab6-4490-ade9-6577a6af3940,Customer
ИП «Шашков-Костин»,Education,rti.info,8 590 183 47 94,"пр. Р.Люксембург, д. 638 к. 554",г. Енисейск,Фиджи,985055,1b9fff88-185e-414b-ae40-2154823aad54,Prospect
Гленкор Агро Мзк (Firada),Manufacturing,npo.com,8 990 223 1176,"пр. Социалистический, д. 603 к. 79",п. Ейск,Эфиопия,922233,ddf39f97-b518-4bb7-92f9-ccdb04104ff0,Customer
Тетра Пак (Tetra Pak),Finance,oao.biz,+7 (200) 551-3031,"бул. Речной, д. 825 к. 69",д. Кижи,Кабо-Верде,695576,b7d5628a-51ac-4fcd-9f6b-e1948d681b9f,Customer
Борисхоф 1 (Inchcape),Education,ip.edu,+7 (553) 422-13-99,"наб. Большевистская, д. 2",г. Серебряные Пруды,Эритрея,486277,31f5a3ba-7e4d-445a-87e7-5bc381e0503c,Active
Россельхозбанк,Healthcare,dorofeev.net,8 081 202 52 49,"ул. Дзержинского, д. 33 стр. 490",к. Миасс,Барбадос,206218,b4c6aaab-1ff1-466a-b23d-a693660328a4,Customer
Кононова Лтд,Healthcare,ip.biz,+7 (309) 039-25-03,"ш. Приморское, д. 4 стр. 7",д. Североморск,Экваториальная Гвинея,631672,bd993491-3274-42be-9d3e-2646b8bf752b,Lead
