deal_id,product_id,quantity,price,discount_percentage,total_amount
14247,69,67,6157.96,28.7,294171.91
4830,32,40,3097.75,6.93,115323.04
10867,51,68,639.9,4.51,41550.75
7369,58,73,4089.16,5.42,282329.51
5447,64,69,7322.48,15.75,425674.07
318,38,33,1780.45,8.56,53725.43
10611,37,47,6057.48,0.79,282452.42
15691,39,15,5725.6,11.8,75749.69
11157,31,32,3479.11,18.4,90846.52
12788,69,34,2950.28,26.29,73938.15
6047,1,83,1973.84,2.89,159094.07
8072,30,42,3773.79,11.9,139637.78
11214,36,88,3641.66,12.51,280375.77
3009,35,94,6205.98,0.72,579161.91
9760,58,18,1644.44,14.81,25216.17
17718,41,8,5141.54,0.17,41062.4
13289,80,71,8212.03,17.92,478570.83
7794,13,20,8772.81,21.67,137434.84
7502,78,59,5074.64,16.92,248744.64
14230,23,46,3285.56,15.4,127860.85
3467,27,33,2419.49,10.89,71148.25
10946,72,51,4598.07,8.78,213912.33
3007,31,34,7480.12,22.93,196007.57
13211,5,88,7077.1,6.03,585230.88
19857,64,50,7951.89,24.97,298315.15
18823,17,16,9405.88,25.09,112735.12
7396,54,72,7998.91,21.94,449564.34
19257,75,29,4998.94,28.79,103232.61
15991,57,53,5801.43,20.34,244935.21
10656,47,32,3066.2,0.14,97981.03
18394,98,67,4203.06,15.49,237984.4
17669,100,39,216.7,28.9,6008.87
6492,75,85,1407.41,15.97,100524.96
15201,42,52,8318.26,25.42,322595.43
5348,51,4,1904.45,7.6,7038.85
451,20,14,5974.37,8.29,76707.33
14411,20,93,6457.87,8.14,551694.54
18639,17,46,7405.25,13.81,293598.91
16817,77,32,4365.6,27.59,101156.19
12784,19,49,7146.74,1.23,345882.92
17824,52,35,9839.16,27.76,248773.32
2481,13,11,9856.3,23.34,83114.24
12858,41,17,3659.82,27.6,45045.06
10392,42,53,4806.39,21.66,199562.27
611,50,23,1393.12,6.47,29968.66
18771,17,66,471.32,7.79,28683.88
7384,93,8,9143.77,24.9,54935.77
8899,60,52,3941.94,13.28,177759.42
13670,22,73,8622.05,27.73,454874.35
14856,19,11,9606.36,18.51,86110.45
9636,46,43,8352.9,25.99,265825.2
12788,15,56,2762.92,29.25,109466.89
4336,3,61,6691.0,8.17,374805.06
2002,9,84,5046.52,23.65,323653.51
8372,18,67,5794.73,28.1,279149.53
6667,34,11,7956.02,12.08,76944.26
16370,86,75,3565.68,14.54,228542.26
3446,65,13,1115.7,23.32,11121.74
10335,34,4,1312.77,23.73,4005.0
3396,59,25,279.66,11.51,6186.78
14821,2,63,5249.9,29.81,232149.0
823,94,23,8766.02,0.31,200993.44
5520,82,7,5787.23,13.85,34899.89
19589,72,89,3073.98,4.48,261327.65
18588,4,43,5671.3,26.1,180216.9
9987,88,79,4718.09,10.98,331803.45
2753,29,58,6974.51,13.85,348495.34
8803,86,97,5762.08,6.73,521306.33
5559,7,25,7174.46,24.75,134969.53
10028,53,16,5042.95,5.36,76362.37
10505,55,73,4098.97,26.38,220289.31
14275,57,70,4207.16,15.74,248146.71
3326,37,24,5977.31,16.59,119656.18
12949,80,95,5130.74,14.94,414599.71
6927,84,27,8903.59,22.74,185730.67
2662,46,9,7666.44,9.6,62374.16
14314,77,93,1934.61,12.22,157932.66
11738,38,77,2714.25,25.95,154762.46
1463,22,26,5919.95,21.34,121072.45
11531,87,82,4720.12,1.83,379966.83
6197,66,91,9884.01,4.48,859149.78
4122,25,29,9858.05,14.25,245145.06
9646,9,55,6542.49,18.03,294958.35
18742,31,11,8601.58,8.65,86432.98
15570,34,11,2714.51,7.08,27745.55
5975,47,7,6185.89,17.2,35853.42
1386,96,94,4639.3,2.64,424581.31
12111,73,54,3321.96,0.69,178148.08
126,88,79,5289.14,5.84,393440.08
17210,80,35,8195.23,4.7,273351.9
2428,97,67,5933.58,21.59,311718.85
17772,87,62,2055.66,27.83,91981.33
17640,47,12,456.89,25.09,4107.08
10539,55,43,2965.0,20.53,101320.28
15764,95,41,1336.95,16.95,45523.82
8644,56,30,6418.5,3.0,186778.35
1956,42,69,5565.66,29.68,270050.28
4165,77,54,3701.38,23.01,153883.39
5329,33,95,107.17,7.83,9383.97
16522,17,44,1621.12,12.85,62163.47
18622,18,31,8493.73,29.27,186236.07
932,100,98,5398.46,3.11,512595.65
13234,50,81,5297.69,24.17,325396.3
16244,63,35,3762.57,29.49,92854.58
3102,95,32,3060.56,23.28,75137.97
15619,36,31,2404.2,11.2,66182.82
6863,55,53,5847.66,22.79,239293.85
18640,92,35,8589.42,25.83,222977.05
13947,57,71,4276.04,12.78,264798.91
15835,63,8,4537.99,24.71,27333.22
18916,7,50,2173.66,8.54,99401.47
8358,4,87,1229.68,17.77,87971.43
1342,14,100,6078.07,24.11,461264.73
2930,95,25,8344.58,23.63,159318.89
17604,45,64,7005.21,8.57,409911.26
5331,67,8,2255.82,21.05,14247.76
3084,9,34,6598.34,14.16,192576.51
865,47,87,4500.51,11.84,345185.52
13745,21,72,7819.82,3.74,541969.83
4330,93,36,6252.75,27.0,164322.27
18666,32,31,226.72,14.53,6007.11
2415,27,43,7428.38,24.5,241162.36
10866,100,21,773.23,24.15,12316.39
4671,33,95,3688.23,28.64,250032.49
10496,66,34,9882.84,22.74,259606.39
6070,32,41,5726.98,28.63,167581.17
3958,12,49,1857.45,7.41,84270.83
10439,30,77,2785.57,19.87,171869.95
3947,24,54,9276.14,4.46,478570.9
6114,76,14,6461.19,11.3,80235.06
4289,97,60,4682.71,18.5,228984.52
3650,79,59,9548.53,18.63,458408.69
8721,53,80,9648.24,15.02,655925.95
12140,80,18,6287.1,29.2,80122.8
1392,40,47,895.5,19.15,34028.55
7608,13,79,2024.59,10.94,142444.89
433,41,92,5769.2,15.43,448869.14
1028,61,37,3890.94,3.51,138911.62
6509,20,97,2874.19,23.2,214115.66
12972,36,88,4385.89,8.44,353383.44
19645,25,20,5278.32,14.17,90607.64
17934,52,86,3496.16,25.35,224449.98
3492,48,92,9063.39,29.13,590936.65
19500,4,82,5336.86,21.16,345021.59
7800,79,62,9235.14,4.5,546812.64
4029,50,50,3611.45,7.11,167733.8
4657,24,3,8519.85,23.41,19576.06
14653,73,10,7139.1,4.92,67878.56
19702,40,62,4347.98,8.27,247280.93
6259,93,6,2912.11,22.98,13457.44
14088,34,46,1905.57,5.49,82843.89
4249,65,10,3801.2,4.83,36176.02
9991,97,4,6401.29,9.99,23047.2
14542,88,51,9607.49,27.81,353718.0
2165,52,93,4305.07,24.9,300679.0
10650,57,11,3893.92,8.9,39020.97
10547,11,62,9713.21,28.65,429683.27
8269,18,7,819.4,11.57,5072.17
12949,60,99,1335.68,18.74,107451.98
10887,44,93,2888.35,21.32,211347.5
1841,91,25,3892.14,22.28,75624.28
7511,30,81,419.4,9.02,30907.18
15315,52,97,8012.04,25.52,578834.64
5140,72,2,2857.38,20.91,4519.8
3039,6,19,3449.17,19.23,52932.0
19012,56,91,2132.75,2.54,189150.61
7188,64,90,1030.97,17.22,76809.33
8342,28,76,181.67,3.3,13351.29
8527,62,88,1356.36,23.38,91453.39
18372,81,38,3789.85,0.34,143524.65
3263,88,54,6888.2,25.63,276628.73
1326,83,32,5688.3,28.47,130202.91
17750,30,30,4081.87,12.11,107626.67
9750,39,90,9659.37,24.81,653659.23
13966,61,70,1795.98,11.52,111235.82
1496,65,25,7781.72,26.24,143494.92
16617,84,45,3385.86,4.24,145903.48
10041,69,19,4802.25,10.72,81461.53
3718,14,43,8413.39,3.4,349475.39
15704,4,23,9941.36,19.09,185001.75
12789,72,9,9761.83,26.74,64363.65
6800,64,53,5617.92,26.42,219084.27
7997,58,81,3601.49,6.04,274100.76
18473,16,91,612.4,23.44,42665.66
6433,17,19,8907.59,6.86,157634.06
8755,38,34,5939.2,10.11,181517.39
8192,97,83,966.19,14.76,68357.17
12710,14,99,4288.4,1.28,419117.34
3207,13,33,8740.42,15.32,244245.79
5687,5,53,467.37,25.87,18362.45
18450,73,11,8641.69,29.67,66854.71
4214,57,63,4721.29,12.22,261093.95
11760,38,80,3776.74,14.03,259749.07
193,41,4,9358.77,14.08,32164.22
8522,95,67,6814.03,12.99,397235.46
19431,30,17,7641.71,24.45,98146.3
11901,44,80,6400.51,4.72,487872.47
9578,94,31,6506.57,21.84,157651.59
4842,55,70,6543.29,11.39,405860.65
669,8,28,3040.5,28.27,61066.62
10121,100,1,1180.61,3.25,1142.24
15844,1,96,2182.38,15.02,178040.31
17822,2,34,4425.94,19.06,121800.1
9537,67,14,2218.66,9.56,28091.79
13143,2,62,6862.51,25.27,317957.93
11401,96,9,9368.64,17.64,69444.11
11874,84,67,9343.78,26.91,457567.71
15615,48,3,3145.5,6.43,8829.73
14502,68,11,7347.11,3.21,78223.95
12550,42,8,4319.06,8.56,31594.79
3259,66,98,8799.81,25.66,641094.32
10531,63,56,4315.39,24.15,183300.51
6280,73,56,725.25,1.52,39996.67
5683,38,72,6702.45,23.35,369894.81
1179,12,74,2445.58,18.64,147239.57
10056,14,96,6825.33,7.69,604844.36
10221,78,57,4554.08,24.21,196737.62
10146,27,25,5816.13,15.52,122836.67
17019,22,52,7948.01,22.13,321834.0
14120,69,53,7437.7,10.11,354344.67
18741,41,83,8665.73,23.12,552963.7
4260,24,32,2328.39,3.99,71535.59
7062,50,80,8946.54,18.79,581238.81
7916,75,88,7278.52,11.35,567811.9
13685,37,44,9361.11,8.48,376960.67
9927,4,19,2008.73,17.36,31540.27
7706,80,59,1819.59,0.55,106765.35
11444,95,71,4371.79,9.09,282181.99
1363,94,55,9411.45,9.0,471043.07
9506,75,51,4118.15,3.96,201708.63
1817,56,10,3799.89,26.48,27936.79
15414,69,40,7598.71,1.69,298811.67
7350,1,8,4971.9,3.53,38371.14
10970,91,47,2047.75,23.27,73848.21
6101,20,42,4592.75,16.45,161164.19
19724,67,74,1421.86,29.38,74304.7
11877,91,67,5686.09,3.35,368205.6
14297,84,78,6357.52,20.41,394676.11
2680,100,73,1275.54,19.4,75050.22
6899,16,18,796.04,7.2,13297.05
7511,48,18,7527.4,26.5,99587.5
943,53,65,2664.08,0.2,172818.87
1675,31,61,8075.14,13.65,425345.89
7561,62,18,7962.14,1.16,141656.03
18874,81,37,1642.72,20.47,48338.84
11968,91,14,227.63,8.97,2900.96
16698,80,53,5626.54,2.71,290125.22
19424,3,7,4317.92,5.0,28714.17
1043,79,97,5192.77,3.8,484558.14
19956,19,47,5438.79,11.57,226047.53
10384,77,73,7454.43,21.51,427121.69
1315,83,52,1425.34,27.4,53809.44
8730,74,17,9268.49,14.71,134386.62
16845,19,74,4787.46,10.72,316294.08
13904,5,79,7303.95,9.75,520753.38
2219,48,69,9475.27,29.12,463408.92
13197,78,17,6541.27,16.57,92775.49
878,3,87,4239.76,23.53,282066.57
12596,91,1,5264.05,24.49,3974.88
13224,46,98,715.77,4.3,67129.21
19157,84,24,5790.99,8.64,126975.56
1784,83,100,2340.04,15.75,197148.37
8696,88,9,8270.19,16.57,62098.38
14992,90,32,4781.57,28.61,109234.01
18322,7,15,1778.24,20.66,21162.83
3340,99,8,2454.35,18.5,16002.36
5883,53,71,7489.55,26.33,391746.16
13847,60,79,4826.35,16.36,318903.97
7228,83,7,4133.86,26.24,21343.95
8157,68,17,8119.82,18.71,112210.23
800,54,76,2120.82,17.52,132943.18
18704,36,38,9625.93,20.78,289775.15
17045,49,87,285.63,9.92,22384.71
988,9,16,6349.99,0.48,101112.16
15850,46,68,759.25,14.17,44313.17
18998,77,12,8663.47,17.84,85414.88
13650,50,52,3524.02,18.1,150080.96
1109,89,41,5364.69,23.99,167185.74
12938,60,75,7254.0,10.11,489046.55
3909,100,64,8807.67,25.37,420682.5
13428,29,51,5654.39,16.87,239725.21
5932,33,86,6071.99,16.09,438170.59
16946,44,57,4214.03,15.19,203713.37
7182,84,20,892.37,6.31,16721.23
15128,57,30,4016.28,18.39,98330.58
7279,13,31,2347.23,22.98,56042.93
3791,87,9,9328.12,5.94,78966.27
6076,100,56,6259.3,7.31,324897.73
18659,42,56,1746.91,28.45,69995.19
8030,82,86,7146.17,25.69,456687.43
2179,96,69,3811.47,11.32,233220.8
7321,88,21,5853.22,27.94,88574.44
4588,22,85,4841.7,17.0,341581.93
11519,56,2,7706.29,11.4,13655.55
9004,28,37,5279.56,8.76,178231.61
8189,37,48,8874.89,8.19,391105.75
3699,74,4,5245.46,16.09,17605.86
19973,78,75,8289.58,16.41,519694.49
19742,69,63,1548.5,15.41,82522.2
3833,20,3,9593.01,11.33,25518.37
17915,92,77,7754.45,29.78,419278.46
1284,98,40,1567.08,17.32,51826.47
5601,16,86,2658.06,28.37,163741.28
1110,67,19,7275.61,25.73,102668.32
15916,21,68,2093.1,9.41,128937.47
15497,43,2,2699.24,0.72,5359.61
5323,59,56,1044.85,20.68,46411.4
722,40,22,9234.49,28.07,146132.11
15914,43,90,7011.97,26.99,460749.54
15318,39,90,7195.88,25.29,483843.78
1973,78,42,2304.85,8.22,88846.44
9734,94,78,6336.16,20.6,392411.06
7778,69,29,4193.6,16.87,101098.05
11177,47,41,6906.23,15.75,238558.45
18633,65,76,5918.45,12.48,393666.89
9178,66,11,4938.04,28.94,38598.68
12501,19,30,4457.38,23.37,102470.71
4017,59,58,9970.67,15.6,488084.24
17379,57,49,1430.32,27.12,51078.44
2042,3,59,8265.46,11.36,432263.72
9087,84,40,9393.35,25.63,279433.38
4484,51,83,1758.82,7.62,134858.23
3847,26,78,5654.37,13.68,380706.47
6659,47,13,2529.1,5.29,31139.04
10976,56,61,202.17,6.01,11591.19
7927,66,45,3030.62,16.9,113330.03
6336,13,72,4388.0,8.36,289523.75
16026,64,19,6406.61,20.99,96175.39
11798,76,78,7262.05,24.42,428115.28
1418,18,5,9225.73,9.02,41967.85
18174,43,41,6593.22,27.36,196361.92
17350,10,42,1680.58,3.34,68226.84
13720,51,11,7396.21,7.68,75109.99
8955,2,35,3277.03,6.31,107458.73
15855,90,35,7045.1,10.09,221698.73
15791,78,15,9549.14,24.69,107871.86
1922,81,37,6981.81,18.97,209322.34
16704,46,31,7469.67,28.95,164523.22
18753,13,79,4646.69,17.53,302737.89
7530,55,39,7958.66,15.75,261501.67
3349,71,44,3488.4,28.99,108992.96
14821,98,88,9446.3,28.63,593280.54
361,54,100,9895.34,19.2,799543.47
6381,93,50,868.31,19.7,34862.65
6591,13,46,735.31,28.83,24072.73
7557,71,3,2018.73,0.56,6022.28
6597,67,11,7042.71,18.1,63447.77
1962,90,15,9623.05,19.39,116357.11
4173,37,50,1649.85,11.6,72923.37
18349,78,59,8880.81,17.67,431382.68
18562,72,57,7720.9,14.94,374341.66
408,6,66,2027.89,3.24,129504.3
4658,16,8,781.31,6.52,5842.95
8938,79,22,9014.72,10.2,178094.81
14306,4,24,3140.63,22.61,58332.81
19695,62,39,4314.35,0.82,166879.92
8700,76,46,6866.3,1.57,310890.96
12200,67,40,5636.64,18.66,183393.72
7375,52,98,1601.15,24.89,117857.13
14810,80,17,8858.05,7.88,138720.61
6296,86,85,5579.35,22.47,367681.95
5829,15,74,692.04,28.13,36805.32
14993,45,62,5704.21,1.34,348921.96
5971,28,66,4220.0,3.55,268632.54
2945,53,59,4987.24,8.3,269824.65
8993,33,79,6413.1,26.43,372731.3
15004,80,35,6998.43,20.14,195613.12
8498,15,68,4985.39,5.07,321818.89
816,90,21,3451.84,8.39,66406.84
6583,50,48,8011.83,8.68,351187.35
4761,26,25,878.34,21.64,17206.68
4351,32,61,7487.38,5.25,432751.85
19957,66,1,3016.91,4.82,2871.49
16964,70,5,7773.93,9.1,35332.51
19954,73,16,3493.34,25.29,41757.99
10387,12,8,3156.93,17.44,20850.89
9765,25,22,6669.88,0.55,145930.3
14228,82,9,4874.45,3.41,42374.08
7707,76,52,8265.4,27.98,309542.54
11944,10,84,2901.61,14.73,207833.04
438,34,98,6913.04,11.68,598348.5
17401,16,83,2154.88,18.39,145963.6
13672,91,96,1237.4,3.79,114288.24
5621,80,78,8975.96,24.16,530974.71
13964,79,51,4426.6,16.67,188122.97
17387,79,77,760.82,16.97,48641.58
18360,48,51,9303.33,27.23,345271.7
466,78,46,6545.43,3.9,289347.28
8876,41,36,7846.47,27.37,205160.08
8295,55,93,6157.53,15.15,485893.77
12678,89,65,9155.99,7.17,552467.86
2500,94,40,1451.46,17.81,47718.2
10555,13,78,5847.38,28.03,328252.03
2838,66,5,3206.9,22.73,12389.86
766,29,79,3379.49,29.72,187633.34
19435,99,78,907.53,19.45,57019.2
7822,51,31,6930.36,9.05,195398.04
10851,45,84,7851.51,13.14,572865.01
15319,91,85,4661.47,4.91,376770.3
12588,99,58,2950.98,4.31,163779.98
16651,71,91,1307.57,15.02,101116.74
13350,74,55,3694.86,28.99,144304.6
2021,85,49,8884.34,8.85,396805.72
9412,95,53,701.43,16.14,31175.62
13558,11,59,6879.03,23.27,311418.5
3898,61,41,9441.21,15.43,327361.68
696,30,6,6170.71,7.16,34373.32
11050,38,66,4856.78,8.08,294647.24
6220,23,95,2923.96,22.48,215332.11
9733,98,70,9142.62,5.72,603376.35
19577,62,55,3374.23,24.9,139372.57
1251,81,31,9132.48,1.25,279568.04
19314,92,95,9082.8,3.68,831112.53
525,90,61,6840.72,19.95,334035.78
17498,16,66,8901.6,16.78,488922.16
17141,40,73,7093.34,19.95,414509.96
13453,43,68,1316.49,15.86,75323.24
3919,28,50,4053.83,28.07,145796.0
2664,92,87,8371.98,9.09,662154.13
13873,83,60,772.59,2.78,45066.72
5750,77,1,7412.99,6.34,6943.01
14710,35,29,1241.51,13.9,30999.26
15587,62,84,1964.97,29.83,115820.83
15730,66,35,5031.97,11.82,155301.69
8012,67,81,6044.34,26.31,360780.01
6706,3,43,5968.57,9.29,232805.86
13346,77,42,3562.18,21.77,117041.12
1563,26,56,4958.38,0.25,276975.11
9265,63,16,5997.21,24.95,72014.5
13705,57,41,9017.63,12.89,322065.56
8451,93,25,9445.92,6.81,220066.32
2118,7,2,7735.66,29.25,10945.96
7652,52,20,7906.15,29.99,110701.91
8951,82,95,2198.29,2.5,203616.61
6643,21,61,7640.22,22.93,359187.37
11448,8,95,9587.45,2.6,887126.75
14506,18,39,4362.22,26.43,125162.12
1107,71,56,4032.99,12.92,196667.95
4929,59,37,6786.22,19.47,202202.89
12111,2,45,8145.09,3.48,353773.84
3924,33,2,9936.46,17.27,16440.87
14602,10,49,8296.1,17.98,333418.6
12947,69,56,8796.71,3.04,477640.24
7089,6,20,2036.36,24.18,30879.36
14121,94,66,4666.9,27.7,222695.13
18882,9,64,5345.47,28.18,245703.46
3484,82,61,4191.87,26.55,187814.64
9574,9,62,9476.74,16.67,489611.98
6931,65,77,7206.85,22.77,428570.47
12047,5,52,9315.46,0.13,483774.19
915,81,20,8717.95,20.39,138807.2
7350,13,41,4815.64,0.83,195802.48
11742,51,38,2995.61,13.27,98727.52
9499,91,16,7271.96,13.77,100329.78
2685,1,64,5374.2,10.19,308900.42
17148,27,2,3933.02,12.06,6917.4
331,34,72,6283.95,3.97,434482.36
16695,82,64,5368.56,14.51,293733.24
14217,44,17,305.72,24.79,3908.84
16449,85,63,4867.35,15.46,259236.03
4839,83,41,9335.65,22.64,296104.41
6379,89,75,9801.91,7.71,678463.71
10931,97,93,2386.61,17.32,183512.17
10696,54,36,6796.32,3.2,236838.16
4005,24,56,5420.33,7.74,280044.6
7714,24,27,2788.61,24.62,56755.46
1988,83,46,9280.43,28.92,303440.36
5367,82,90,9644.58,24.45,655783.22
11224,2,95,546.37,23.13,39899.49
1090,43,1,3853.33,7.79,3553.16
18896,100,24,1941.67,23.35,35718.96
596,93,19,992.86,24.89,14169.01
12396,12,1,2781.44,17.62,2291.35
2108,62,2,3494.95,13.4,6053.25
5238,68,51,3676.36,16.13,157251.52
4384,77,54,6269.71,28.04,243630.9
6278,77,10,792.26,20.4,6306.39
7818,71,94,9756.12,23.63,700370.39
1625,98,77,7849.54,20.57,480086.5
14635,56,76,9444.21,23.92,546071.78
11960,25,22,1559.25,11.11,30492.38
9568,66,19,4845.01,27.05,67154.26
1778,81,28,2155.01,16.4,50444.47
9949,73,86,6925.76,20.54,473275.97
2896,37,53,3048.86,17.97,132551.93
2192,2,12,5782.3,5.71,65425.57
14039,90,89,9095.55,13.24,702325.63
1436,38,49,5442.27,1.37,263017.83
4772,3,57,2279.71,2.93,126136.13
10409,39,100,9081.69,12.18,797554.02
1405,82,13,2456.45,0.3,31838.05
12042,29,84,4365.0,26.55,269311.77
1560,93,80,1873.95,25.08,112317.07
10212,59,49,2321.27,17.73,93575.73
15929,67,50,4653.32,11.5,205909.41
12419,11,29,3402.41,25.07,73933.35
12187,38,75,2746.06,22.22,160191.41
16235,49,71,4392.4,23.55,238417.28
16301,57,96,1254.09,27.21,87633.8
16355,84,75,1079.27,27.51,58677.21
12474,74,97,9297.44,28.01,649243.02
9019,92,99,7534.57,23.61,569810.14
11948,27,41,3177.59,4.24,124757.27
8638,36,42,1081.05,9.4,41136.11
11744,17,87,5492.29,4.6,455849.09
17495,69,19,4119.71,21.33,61578.54
511,58,4,8228.36,30.0,23039.41
4321,63,21,3517.64,14.13,63432.55
13787,30,59,229.73,0.06,13545.94
2705,9,86,1337.05,22.48,89137.38
3705,26,80,7545.06,22.21,469544.17
19718,16,42,4871.62,9.42,185333.96
9694,55,56,6430.56,4.72,343114.1
11111,64,63,5293.24,25.41,248738.35
11499,37,78,5144.33,12.92,349415.24
8940,49,34,3659.1,26.36,91615.08
8808,39,89,9101.16,17.31,669791.68
6474,34,40,7425.48,15.12,252109.9
18009,49,70,4059.0,17.44,234577.73
17053,67,90,1218.56,14.74,93504.98
3304,4,79,6557.14,18.74,420938.23
565,73,14,9249.45,5.09,122901.14
4593,78,20,3454.11,28.87,49138.17
10565,4,73,5775.09,11.14,374617.38
16919,50,77,8414.52,24.96,486197.7
3794,83,53,5791.4,9.65,277324.08
17865,62,61,9712.86,21.7,463915.33
5990,30,40,4129.44,16.74,137526.87
1630,99,91,4540.79,17.83,339536.21
18704,32,7,8432.76,10.21,53002.43
11382,81,18,1391.11,10.65,22373.22
2293,55,100,147.3,27.05,10745.54
13695,7,86,5367.94,14.08,396643.53
16490,45,71,2365.44,10.3,150647.78
17121,39,10,6597.95,28.47,47195.14
11313,24,81,6705.8,12.28,476468.55
15703,18,2,2757.64,2.65,5369.13
754,6,100,5892.02,18.78,478549.86
3883,56,49,7980.39,15.62,329958.8
11294,48,35,1469.16,26.94,37567.89
15607,28,79,4707.14,6.76,346726.05
15027,2,80,9918.59,21.31,624395.08
15362,34,54,2979.36,8.8,146727.52
6241,57,69,6218.37,0.27,427909.05
2068,51,25,4190.29,19.93,83879.13
9714,85,100,1465.7,0.18,146306.17
17662,25,93,8446.01,16.9,652732.99
10428,44,66,1090.34,4.08,69026.37
19927,54,33,4976.7,29.05,116521.97
14747,4,35,7134.07,8.75,227844.36
16046,20,83,6856.52,28.05,409461.09
1957,78,14,8470.26,29.65,83423.59
19663,93,6,3569.49,24.29,16214.77
12281,17,94,8576.74,19.85,646180.17
4351,40,68,3028.49,29.52,145144.62
18239,79,47,5032.08,1.74,232392.52
15485,73,73,8434.95,16.56,513782.93
16972,97,8,3773.8,24.26,22866.21
18235,42,72,5798.24,5.68,393760.8
10509,47,97,4218.77,17.84,336215.72
9753,58,4,2804.32,23.09,8627.21
987,64,30,6137.99,25.2,137736.5
8485,96,34,2919.11,12.13,87210.75
1266,98,36,8714.18,23.31,240584.57
18300,67,51,822.56,4.18,40197.03
19133,70,27,686.91,5.65,17498.69
18801,60,33,4840.03,19.65,128335.82
16244,10,92,8242.67,15.95,637372.7
16146,62,53,3940.8,14.78,177992.54
17958,60,4,7049.62,18.77,22905.63
10598,48,84,436.53,14.61,31311.25
7465,83,58,3868.37,13.25,194637.04
3208,43,10,8143.83,16.01,68400.03
14217,82,48,8075.4,8.3,355446.81
18907,44,65,1844.65,7.87,110465.94
18726,90,15,5241.42,16.21,65876.79
11025,81,95,6455.55,17.66,504972.49
17896,19,89,6540.11,28.01,419032.04
2661,76,39,2005.31,17.28,64692.9
8241,37,45,8470.04,4.9,362475.36
10869,71,50,7179.87,20.79,284358.75
6686,38,75,4087.38,22.3,238192.07
4502,8,4,5074.99,2.41,19810.73
9118,83,50,4361.46,2.53,212555.75
14984,63,15,7322.56,29.74,77172.46
3130,4,66,5437.46,29.4,253363.89
3477,31,57,6355.28,29.12,256763.48
5865,100,4,5072.22,25.52,15111.16
16497,16,93,7221.33,15.46,567756.85
15557,98,5,6786.2,5.34,32119.08
9047,28,39,3471.42,16.84,112586.48
788,7,17,4437.89,24.22,57171.56
12838,96,68,9883.18,13.1,584016.87
2951,96,14,5383.49,27.87,54363.56
13082,3,37,3555.22,5.24,124650.28
19185,97,74,8712.77,25.49,480399.48
4797,68,84,308.21,12.35,22692.27
10018,58,79,7318.29,24.84,434533.71
15505,80,42,7517.29,22.65,244214.2
2793,87,79,3150.23,8.29,228237.0
1417,48,69,2805.67,21.68,151620.65
19770,36,36,6293.29,24.03,172116.45
13854,21,72,1425.18,15.33,86882.39
17529,40,90,4555.77,21.76,320799.1
8137,9,79,7305.54,16.77,480351.67
11431,52,69,5802.71,29.11,283834.34
9122,2,4,1977.42,15.27,6701.87
5232,100,28,9153.42,22.83,197783.44
19411,51,93,188.74,11.57,15521.96
17194,96,5,2293.33,5.65,10818.78
10685,14,51,4049.01,27.18,150372.94
7251,79,64,4360.26,14.01,239960.8
16239,38,4,3045.34,4.83,11593.0
15013,47,95,7934.28,11.29,668657.48
17144,42,47,6509.7,1.82,300387.5
15686,99,3,156.77,21.24,370.42
10479,45,30,9356.25,26.28,206922.82
5554,43,42,3196.18,23.1,103230.22
5292,46,80,1401.76,11.26,99513.75
10156,84,66,3142.53,11.15,184281.1
13535,66,42,7565.25,21.73,248695.49
18010,96,91,2259.97,12.5,179950.11
13334,81,59,2153.09,0.98,125787.39
11149,16,15,6082.69,17.47,75300.66
16532,68,79,6179.97,29.92,342142.92
3860,2,7,725.05,10.51,4541.93
2081,30,69,844.2,28.18,41835.01
1524,49,52,7176.38,1.07,369178.82
16423,36,69,2384.8,5.76,155073.05
7486,91,40,5119.98,18.83,166235.51
6747,55,71,9777.42,25.66,516065.92
2353,13,82,5141.42,26.21,311096.01
3614,33,86,1531.76,5.67,124262.19
9496,5,48,2077.97,24.29,75515.09
11581,38,21,6060.94,4.51,121539.42
15546,94,71,8505.65,16.93,501660.69
16053,39,79,1790.35,19.13,114380.63
16607,100,73,4380.09,16.34,267499.98
17655,81,83,5644.04,28.4,335414.01
9260,14,32,7790.23,20.82,197385.73
5616,96,49,7207.05,24.9,265212.23
10894,38,99,2747.56,9.68,245678.02
5696,26,86,9440.52,21.19,639846.35
7901,54,87,8736.63,14.78,647745.98
6761,35,55,2843.74,29.04,110985.48
10095,65,75,4087.18,8.55,280329.46
17159,47,31,7623.12,8.83,215449.95
5829,22,33,1807.07,0.97,59054.87
3499,73,26,5902.12,11.86,135255.34
