id,deal_id,product_id,quantity,price,discount_percentage,total_amount
2623,8651,2291,70,4105.96,16.61,239677.2
2624,5348,4869,47,2635.92,24.38,93684.29
2625,303,2305,78,3479.86,19.58,218283.27
2626,2851,2109,87,9693.77,2.33,823707.75
2627,2951,4648,34,9848.26,21.95,261343.28
2628,98,322,52,6444.57,26.91,244937.48
2629,6423,4730,78,1131.52,28.48,63122.52
2630,8780,2783,59,3411.38,29.7,141493.81
2631,7828,2352,98,6524.96,29.67,449722.43
2632,1233,367,19,4390.07,18.06,68347.24
2633,6666,4478,81,5658.15,18.69,372651.98
2634,4725,2006,59,5364.89,5.99,297568.45
2635,7579,3357,48,3581.03,2.63,167368.75
2636,1626,330,56,7691.94,2.64,419376.88
2637,1023,2752,3,3506.22,1.44,10367.19
2638,222,3130,34,1229.3,22.74,32291.74
2639,5346,2381,60,9034.21,20.22,432449.56
2640,6338,4166,12,5979.69,24.79,53967.9
2641,6497,2779,76,7824.54,29.53,419060.45
2642,40,2430,64,8747.14,6.36,524212.6
2643,9344,4330,25,9007.15,9.33,204169.57
2644,9707,3231,27,6125.32,19.94,132406.14
2645,4598,4678,52,7755.31,1.06,399001.39
2646,1064,1690,49,6583.2,0.98,319415.55
2647,6424,1385,49,4276.93,17.96,171930.88
2648,9871,2368,21,445.11,10.71,8346.21
2649,9281,3197,85,1342.67,12.53,99826.84
2650,6650,3502,10,9136.0,18.03,74887.79
2651,633,3518,39,4882.07,26.95,139087.73
2652,43,3542,43,9669.33,5.22,394077.41
2653,8652,3110,10,6078.45,23.96,46220.53
2654,4051,1193,52,3928.82,2.22,199763.21
2655,6790,938,39,812.96,15.99,26635.74
2656,7485,4311,32,4899.87,25.72,116467.95
2657,3800,2587,47,1031.51,8.54,44340.7
2658,8805,1396,51,2652.22,9.21,122805.48
2659,3549,2732,96,6825.84,6.22,614522.18
2660,4625,517,67,5858.18,11.21,348499.03
2661,1335,3220,75,4944.14,18.34,302803.85
2662,9112,4453,50,8828.19,12.99,384070.41
2663,2840,4958,24,2216.79,0.04,53181.68
2664,6283,2408,67,261.06,11.89,15411.34
2665,3595,1557,58,9093.21,25.55,392653.9
2666,5784,3785,50,4764.16,27.33,173105.75
2667,8218,4031,88,579.06,4.59,48618.34
2668,4489,645,100,1604.73,28.12,115347.99
2669,3790,1632,63,5860.01,4.35,353121.27
2670,2097,3959,69,5340.25,13.53,318622.28
2671,4845,4960,89,8921.65,0.99,786165.98
2672,5368,697,8,9463.93,8.22,69487.96
2673,2821,1691,54,1222.16,25.89,48910.11
2674,3922,554,85,1478.42,9.52,113702.33
2675,4161,2803,95,258.34,6.02,23064.85
2676,8240,196,26,4845.23,20.25,100465.84
2677,3473,1878,78,6028.34,27.32,341749.01
2678,5157,63,81,4443.2,13.42,311600.73
2679,3489,1560,83,8143.18,10.73,603361.59
2680,2441,1168,84,1052.91,15.86,74417.15
2681,4667,1693,67,7498.19,20.41,399843.23
2682,4273,890,96,3348.62,20.11,256820.4
2683,9743,4995,87,1527.26,17.93,109047.74
2684,7611,2575,46,993.7,8.32,41907.11
2685,7321,2545,19,8814.46,16.18,140377.33
2686,5246,1585,79,4381.64,26.37,254869.92
2687,5776,69,26,5443.84,21.49,111122.93
2688,3560,2697,77,2862.11,13.83,189903.57
2689,9716,3548,71,484.97,29.75,24189.09
2690,8713,375,14,4684.67,2.76,63775.22
2691,5285,4317,71,315.45,28.85,15935.43
2692,111,1908,9,1972.64,19.36,14316.63
2693,8572,2119,68,3371.83,17.25,189732.87
2694,8895,4956,89,6950.24,13.35,535992.08
2695,2145,783,4,2844.49,25.98,8421.97
2696,6622,4133,51,1643.0,27.73,60557.2
2697,9429,2150,2,9749.49,16.86,16211.45
2698,5981,2487,37,2239.79,7.39,76747.97
2699,91,3362,64,7017.65,28.01,323328.4
2700,5947,1260,75,2583.47,28.38,138771.09
2701,4388,4846,33,7611.54,20.71,199161.27
2702,3704,4641,70,8956.63,8.63,572857.1
2703,3794,2611,60,7578.99,13.54,393167.69
2704,3809,1440,49,9379.64,21.15,362396.46
2705,9281,818,68,3490.13,15.84,199735.95
2706,1267,3034,64,2536.14,8.06,149230.54
2707,9084,174,85,4762.87,17.92,332295.91
2708,4390,821,71,3083.0,20.38,174282.61
2709,9803,3029,48,7398.78,14.07,305173.04
2710,581,4994,83,2747.25,8.23,209255.56
2711,9161,283,39,2014.56,22.19,61133.64
2712,9596,3435,99,2400.42,13.05,206629.35
2713,7541,3542,67,6026.96,22.83,311617.34
2714,4671,3018,85,4921.18,10.2,375633.67
2715,7315,3401,9,5721.56,18.99,41715.32
2716,8812,3448,10,350.27,29.02,2486.22
2717,2829,4351,88,1390.73,19.31,98751.84
2718,3841,141,42,1448.14,4.75,57932.84
2719,7775,4431,37,2163.65,2.18,78309.85
2720,9537,3578,24,4679.81,28.37,80451.55
2721,7869,4332,42,7777.31,21.75,255601.29
2722,8320,864,27,3534.19,28.13,68580.6
2723,7435,387,38,9030.02,10.83,305978.62
2724,5790,383,77,8039.56,18.02,507494.01
2725,276,1737,27,9275.77,24.2,189837.91
2726,4047,4496,73,9920.79,14.88,616454.08
2727,9147,2331,63,4481.65,23.05,217263.67
2728,2426,54,86,4561.55,28.59,280136.65
2729,5888,4813,49,4135.47,2.85,196862.85
2730,5513,2492,1,7197.28,18.24,5884.5
2731,124,2725,64,7327.65,28.44,335594.65
2732,4949,4643,18,5316.76,19.16,77365.24
2733,5676,829,16,3800.87,5.17,57669.84
2734,4307,3246,67,9521.85,20.45,507500.32
2735,9100,2336,33,8678.82,0.61,284654.01
2736,4630,3068,22,3766.45,9.89,74666.86
2737,8646,4212,93,3298.98,24.66,231146.99
2738,6760,666,70,6155.43,23.79,328373.72
2739,3808,292,43,2015.3,3.88,83295.57
2740,3366,3327,45,8130.75,26.54,268778.2
2741,811,3635,71,4882.13,27.22,252278.21
2742,4854,513,2,4413.51,19.54,7102.22
2743,9136,1066,5,1724.62,16.61,7190.8
2744,6999,4105,43,2910.04,28.59,89356.56
2745,4407,4820,74,4108.39,2.63,296025.11
2746,3939,1255,96,7019.64,18.36,550160.07
2747,244,711,33,3189.09,7.0,97873.17
2748,9237,619,72,613.55,1.16,43663.16
2749,3677,2815,13,5103.02,4.28,63499.94
2750,403,1885,32,3167.39,10.72,90491.07
2751,5364,68,36,6148.6,21.61,173515.95
2752,9129,914,4,1364.91,3.02,5294.76
2753,8161,1111,3,1251.27,26.3,2766.56
2754,4535,1931,14,6403.86,15.59,75676.98
2755,8592,2883,73,468.0,21.31,26883.65
2756,6612,4588,68,1187.75,29.56,56892.27
2757,271,1247,16,6166.6,28.07,70970.17
2758,9095,7,70,2795.97,21.17,154284.42
2759,4284,1546,93,4198.22,17.95,320351.47
2760,682,1560,92,4316.54,21.38,312217.06
2761,9930,1718,53,799.81,27.87,30575.86
2762,8895,3558,76,3977.73,24.26,228967.69
2763,9625,266,51,9348.68,7.43,441357.73
2764,5141,567,91,5352.35,22.31,378399.91
2765,5602,3282,72,9640.99,18.31,567052.18
2766,7845,2467,9,1604.06,6.03,13566.02
2767,3376,2948,7,1993.23,6.38,13062.43
2768,9072,4162,63,8199.8,14.89,439667.54
2769,6340,3853,66,3945.73,9.74,235053.45
2770,441,3485,72,3154.65,13.48,196517.03
2771,4678,1003,74,866.49,22.82,49488.02
2772,3688,655,58,1643.61,24.55,71926.02
2773,985,2194,21,6324.83,6.25,124520.09
2774,1105,1666,98,9198.4,24.88,677164.13
2775,6401,591,83,4434.08,17.16,304874.93
2776,1921,4465,100,3048.83,19.27,246132.05
2777,6130,2615,4,3174.45,4.71,12099.73
2778,1006,3290,35,1102.58,21.77,30189.19
2779,6815,3957,20,755.6,12.93,13158.02
2780,7746,4065,23,2810.69,24.96,48510.26
2781,9993,4264,33,7398.06,18.61,198702.27
2782,6651,1346,85,9579.4,8.36,746177.78
2783,6744,612,100,1084.57,25.0,81342.75
2784,711,2020,93,7911.53,1.23,726722.29
2785,8402,1098,62,3582.4,21.55,174244.35
2786,892,2390,9,6520.48,12.45,51378.12
2787,4165,3847,83,8288.75,2.64,669803.94
2788,5630,4645,5,3938.77,12.39,17253.78
2789,8787,2540,75,6608.58,17.59,408459.81
2790,1167,3351,47,5665.73,1.37,262641.15
2791,8045,54,34,782.89,9.94,23972.4
2792,3256,4173,78,783.47,17.05,50691.29
2793,7414,3183,12,4852.8,2.31,56888.4
2794,8358,4609,80,1817.16,8.43,133117.87
2795,1045,4993,23,4589.96,10.2,94801.03
2796,9562,3426,31,5568.99,21.46,135590.43
2797,4164,3770,59,4577.39,3.8,259803.5
2798,5386,2335,14,2118.41,19.78,23791.44
2799,8689,3060,62,744.71,21.31,36332.76
2800,2436,651,29,3076.6,8.37,81753.57
2801,2766,2811,33,5009.92,28.87,117597.35
2802,6580,1666,91,9045.72,14.36,704954.67
2803,9958,1458,71,1527.89,21.25,85428.15
2804,7239,2319,74,4764.77,28.67,251504.57
2805,6558,121,42,9450.99,12.21,348475.01
2806,6511,4982,22,8337.99,10.0,165092.2
2807,1779,2414,86,761.14,11.55,57897.64
2808,5824,3084,10,5447.16,26.7,39927.68
2809,5203,1208,81,5279.63,9.84,385569.27
2810,8333,3413,49,8418.86,17.81,339053.59
2811,7663,2531,93,6072.76,3.23,546524.72
2812,6451,3183,63,4968.87,27.67,226420.97
2813,2727,1705,83,6793.75,5.07,535292.47
2814,746,3439,52,7112.23,26.03,273567.66
2815,7026,211,46,7068.23,11.15,288885.63
2816,7364,2094,57,9091.99,17.65,426773.46
2817,4416,3406,4,739.44,14.28,2535.39
2818,9336,2339,52,8930.22,17.47,383245.75
2819,2545,2663,78,2571.17,10.96,178570.84
2820,2920,1711,62,7047.49,27.25,317877.04
2821,616,4865,19,6307.42,8.91,109163.15
2822,1387,1081,80,4291.6,14.85,292343.79
2823,7765,613,22,3223.08,0.77,70361.77
2824,4327,140,50,1325.77,29.38,46812.94
2825,8181,384,47,5271.45,29.39,174942.03
2826,6172,45,90,5448.12,1.41,483417.14
2827,8404,2024,67,7497.16,23.6,383764.63
2828,7844,4136,97,1925.23,14.72,159258.11
2829,1074,1075,73,7037.1,20.06,410658.42
2830,6388,3290,84,3423.25,23.64,219575.47
2831,6291,3865,88,8247.56,28.58,518355.85
2832,4020,4779,26,1059.09,16.61,22962.55
2833,8205,758,82,9357.51,16.15,643394.32
2834,5371,4418,87,3458.55,20.13,240323.92
2835,6088,4980,64,4753.18,27.32,221095.12
2836,3141,1219,10,5004.81,28.14,35964.56
2837,7725,406,61,7518.3,16.27,383999.43
2838,9609,4512,47,8327.13,21.71,306407.57
2839,947,634,43,2110.44,25.72,67408.3
2840,7876,2226,15,9404.29,5.92,132713.34
2841,3602,2360,91,6940.34,8.04,580792.64
2842,8463,3874,7,5451.12,11.19,33887.98
2843,293,1030,15,3089.55,12.33,40629.13
2844,5362,4,78,4530.23,14.6,301767.68
2845,549,3216,29,3646.99,20.03,84578.44
2846,9332,1101,37,3585.09,29.66,93304.84
2847,5934,4855,25,2701.81,4.75,64336.85
2848,8524,1478,88,7366.48,29.87,454617.89
2849,1327,1261,1,4307.42,8.74,3930.95
2850,8840,3524,5,7014.54,22.68,27118.21
2851,2355,581,80,6715.29,15.85,452073.32
2852,3660,2617,29,3354.77,12.59,85039.73
2853,9787,2643,22,8823.2,11.59,171613.0
2854,7649,4533,83,2907.01,12.19,211869.57
2855,2479,1564,22,6931.52,26.64,111869.19
2856,4692,1995,31,5011.88,10.48,139085.68
2857,8275,1985,35,2986.36,27.81,75454.86
2858,9459,4710,77,1488.69,0.64,113895.5
2859,9965,4551,23,7874.09,26.03,133962.68
2860,2691,2337,96,8510.04,10.09,734532.19
2861,1063,3494,93,8458.71,22.44,610133.52
2862,365,445,84,2203.22,14.34,158531.37
2863,7077,590,75,2082.49,14.51,133524.05
2864,2318,1425,81,6680.46,11.39,479484.0
2865,6068,2185,92,2121.23,8.4,178760.29
2866,7548,2178,42,3295.91,20.5,110050.43
2867,4623,4245,58,9788.48,26.32,418304.82
2868,7190,38,26,5730.68,28.06,107188.93
2869,9223,2137,18,7253.22,2.13,127777.08
2870,6407,1801,17,2840.86,8.78,44054.35
2871,9993,596,54,8866.99,11.86,422029.71
2872,8084,3680,98,4306.33,7.88,388765.14
2873,1160,4619,1,6227.88,21.2,4907.57
2874,2190,4543,20,5737.4,20.88,90788.62
2875,6707,2229,52,9216.13,21.9,374285.47
2876,6024,4565,8,4422.02,11.22,31406.95
2877,1207,3723,29,4920.08,18.21,116699.87
2878,7794,889,1,9762.15,29.72,6860.84
2879,8540,2403,69,4392.07,17.24,250806.52
2880,1940,1693,10,1015.9,11.55,8985.64
2881,5785,2985,88,2409.35,29.02,150493.78
2882,491,996,66,3414.75,20.21,179825.52
2883,9362,2596,98,2486.66,5.69,229826.57
2884,909,2986,9,598.56,19.06,4360.27
2885,7276,121,24,8560.26,9.37,186195.93
2886,7331,3324,52,241.2,14.71,10697.41
2887,6014,4397,52,2158.53,3.28,108561.97
2888,6921,1718,77,3811.57,15.95,246679.09
2889,3604,3166,7,7399.79,9.75,46748.17
2890,7856,2027,11,9211.83,11.57,89606.23
2891,3349,1796,80,3981.91,0.14,318106.83
2892,2508,76,89,5932.58,11.72,466118.06
2893,5888,2347,77,3524.68,14.09,233160.05
2894,4858,4726,50,9663.44,29.78,339283.38
2895,1716,2655,19,2384.82,26.37,33362.92
2896,5163,4947,15,603.93,6.56,8464.68
2897,7938,4917,58,6189.17,5.38,339659.17
2898,4942,517,65,1240.5,19.65,64788.21
2899,4259,247,45,1884.85,26.75,62129.37
2900,3085,816,61,5987.31,13.31,316614.34
2901,6405,189,41,4814.01,3.24,190979.48
2902,3923,3707,58,6555.83,22.07,296319.58
2903,3777,1924,64,1547.72,21.9,77361.24
2904,7325,4763,8,1749.24,29.31,9892.3
2905,5915,505,73,9039.58,1.3,651310.78
2906,7269,1675,38,2334.53,2.54,86458.85
2907,2346,2744,47,1564.79,11.44,65131.57
2908,5729,4173,81,6118.16,7.36,459096.94
2909,9227,4139,88,6432.43,28.21,406370.05
2910,9306,602,59,6540.96,8.42,353422.46
2911,238,3402,19,6843.62,22.75,100447.23
2912,7346,960,37,4560.69,19.67,135553.28
2913,849,1589,71,3983.03,28.74,201519.81
2914,163,2371,87,1677.01,11.67,128873.36
2915,7878,545,91,2673.77,22.99,187375.4
2916,9566,470,36,8171.27,27.09,214476.23
2917,9578,2732,43,6058.38,22.26,202520.74
2918,2627,4019,61,2693.42,23.6,125524.15
2919,8867,3241,56,1904.58,8.98,97078.73
2920,3874,2509,4,3287.71,4.72,12530.12
2921,9542,4335,55,3405.56,21.47,147091.24
2922,7323,4680,17,3053.32,20.2,41421.34
2923,1154,4753,57,4964.86,24.34,214115.55
2924,8889,1818,75,6496.44,23.43,373074.31
2925,9764,3977,76,9939.94,11.79,666369.6
2926,507,4521,80,3153.56,6.25,236517.0
2927,1873,4304,38,9972.32,7.53,350413.36
2928,5382,1525,26,6579.54,26.06,126487.71
2929,9773,158,24,1740.87,29.35,29518.19
2930,5320,2223,2,404.22,23.46,618.78
2931,1201,4076,93,4479.17,18.24,340581.75
2932,644,4004,68,4897.83,19.62,267707.55
2933,2031,2050,2,1589.85,21.34,2501.15
2934,8236,2244,56,3214.34,23.79,137180.32
2935,8286,115,63,2900.67,11.49,161745.13
2936,4490,2589,73,5368.78,26.43,288336.24
2937,3736,3119,90,7899.36,14.21,609917.48
2938,7601,3054,72,6305.29,19.63,364864.43
2939,9788,3890,35,9118.39,19.5,256910.64
2940,5675,1746,11,8572.65,24.7,71007.26
2941,1862,1764,72,4027.62,5.78,273227.3
2942,5729,4840,100,9954.06,21.96,776814.84
2943,999,4175,66,2267.61,1.44,147507.12
2944,500,343,1,3315.83,4.59,3163.63
2945,3819,4440,58,528.89,16.41,25641.75
2946,4901,2700,5,5966.93,22.09,23244.18
2947,9554,680,27,2107.38,8.08,52301.8
2948,8151,114,64,7294.18,16.08,391761.65
2949,9723,150,59,8293.8,27.2,356235.3
2950,9440,3472,66,752.06,25.87,36795.14
2951,9808,711,74,9127.91,24.26,511597.45
2952,6797,2136,75,8222.96,18.56,502258.4
2953,5632,2699,9,3385.06,0.97,30170.02
2954,1913,249,5,634.8,0.65,3153.37
2955,8541,3877,53,4498.83,3.62,229806.53
2956,2409,2629,84,343.59,15.39,24419.77
2957,5305,2434,28,4753.16,12.2,116851.69
2958,6721,652,88,6829.23,26.48,441834.79
2959,4128,265,90,6922.8,25.08,466790.56
2960,3089,2897,80,8738.14,28.51,499751.7
2961,739,1467,4,6799.87,21.81,21267.27
2962,4664,896,47,8567.46,0.14,402106.88
2963,7636,4894,53,7299.15,21.8,302520.57
2964,2302,3122,7,1025.18,24.52,5416.64
2965,8559,1336,30,5102.73,9.63,138340.11
2966,2309,3207,82,9900.16,27.79,586210.25
2967,1602,1311,13,3243.25,15.53,35614.45
2968,8274,1900,52,998.04,21.63,40672.53
2969,5451,409,13,4534.09,6.85,54905.56
2970,2358,768,68,4526.06,8.5,281611.45
2971,4228,2565,69,6220.72,6.65,400685.91
2972,4421,3895,77,1348.03,6.75,96791.92
2973,6482,1749,64,1507.49,17.6,79498.99
2974,4312,1614,21,1289.92,24.34,20495.02
2975,5195,3288,87,3116.2,28.44,194005.89
2976,3835,1003,69,857.08,17.93,48534.98
2977,7245,1757,68,7011.35,28.13,342655.89
2978,4455,4242,17,9747.28,23.8,126266.27
2979,989,2977,61,8604.5,0.62,521620.28
2980,8616,1276,38,7027.27,29.95,187058.9
2981,7366,2798,86,7612.67,28.9,465484.32
2982,2581,4776,29,2144.0,23.56,47527.33
2983,1182,275,79,2093.02,2.73,160834.56
2984,9019,238,58,752.28,4.4,41712.42
2985,2510,1818,35,7275.03,1.62,250501.11
2986,6666,4131,67,7073.3,6.88,441306.02
2987,5793,330,86,6912.54,10.51,531998.76
2988,2446,3167,12,4888.63,4.65,55935.7
2989,457,1164,81,2367.43,21.91,149746.81
2990,2932,1418,91,5728.38,18.75,423542.1
2991,5265,1486,36,5706.71,29.44,144959.56
2992,5031,1177,82,8108.6,28.08,478199.82
2993,331,1392,22,9440.33,15.61,175267.28
2994,9376,4544,37,3027.67,5.81,105515.21
2995,4276,114,35,5119.28,4.94,170323.56
2996,5969,437,48,3376.94,24.31,122688.28
2997,313,3168,71,5141.01,7.13,338986.38
2998,6428,1018,42,8883.64,25.76,276999.0
2999,300,2800,69,1616.39,0.01,111519.76
3000,1950,3636,9,9612.04,11.12,76888.63
3001,4594,1578,55,2443.87,10.29,120581.77
3002,7907,829,47,779.15,7.3,33946.79
3003,155,3874,48,7264.54,14.53,298032.11
3004,3661,1795,44,6354.16,28.33,200377.16
3005,757,3972,76,7777.37,24.81,444433.14
3006,3243,2712,8,9118.18,16.44,60953.21
3007,9976,279,62,1274.9,4.19,75731.86
3008,79,4309,14,9295.06,7.72,120084.74
3009,3017,470,64,9447.47,21.17,476636.2
3010,7453,1711,10,2524.94,15.53,21328.17
3011,6225,1893,39,7861.46,28.08,220504.52
3012,969,1465,92,778.91,29.02,50864.07
3013,1951,4281,34,9605.18,15.95,274487.23
3014,2283,1260,7,8178.94,27.22,41668.43
3015,7,1943,14,3623.57,1.92,49755.96
3016,3371,3833,19,5975.86,28.18,81545.39
3017,6167,1665,99,8187.39,8.84,738898.85
3018,4593,1700,68,8836.3,10.35,538678.52
3019,3663,1476,57,2358.44,0.57,133664.82
3020,236,2254,90,7984.91,4.79,684218.95
3021,6320,1427,77,3556.76,16.82,227805.5
3022,2594,2101,61,543.4,0.54,32968.4
3023,2252,2751,47,4783.56,18.9,182334.96
3024,9268,1479,23,594.31,7.23,12680.85
3025,2446,136,60,2406.21,28.43,103327.47
3026,4417,2087,51,3633.08,15.62,156345.24
3027,6226,372,32,7681.94,28.56,175615.29
3028,8930,4552,79,2367.1,18.31,152761.04
3029,6406,215,25,7691.15,13.32,166667.22
3030,5876,181,47,5962.1,13.58,242165.0
3031,2817,1567,62,8324.71,8.76,470918.86
3032,7608,4188,90,2606.14,27.34,170425.92
3033,2121,3232,4,2922.78,23.75,8914.48
3034,1644,423,65,5996.19,8.16,357948.56
3035,654,446,42,3071.85,23.61,98556.62
3036,770,2713,77,3022.12,16.92,193329.85
3037,8191,3330,21,5222.97,10.81,97825.71
3038,6405,3942,38,4846.22,7.68,170013.15
3039,2868,2112,48,1345.4,8.72,58947.89
3040,5409,688,54,8653.64,2.67,454819.74
3041,5874,3134,52,1975.17,11.19,91215.72
3042,3846,910,60,4301.02,15.74,217442.37
3043,7724,3583,16,8039.7,0.73,127696.16
3044,2579,202,94,4589.02,19.1,348976.61
3045,6113,2494,64,5342.79,2.97,331782.98
3046,9229,3528,62,715.43,25.01,33263.06
3047,1878,1071,72,9556.06,28.27,493528.45
3048,7207,4267,31,6632.44,23.02,158275.22
3049,3345,1943,49,8120.08,0.9,394302.96
3050,7712,2082,71,5967.75,10.84,377780.06
3051,5397,2364,29,6624.4,2.58,187151.22
3052,655,1814,12,5666.03,27.79,49097.28
3053,4382,356,87,5701.29,4.95,471459.62
3054,2917,91,19,5039.88,13.08,83232.61
3055,9190,1521,25,1226.07,27.0,22375.78
3056,9415,3206,74,2668.18,24.7,148676.33
3057,79,2989,61,9698.82,22.78,456855.16
3058,2149,1657,42,576.63,14.81,20631.71
3059,8386,4449,50,1806.94,17.9,74174.89
3060,6207,667,32,8870.3,0.56,282260.04
3061,7678,3404,35,3104.27,27.15,79151.12
3062,9675,842,79,4725.59,26.96,272674.1
3063,5262,2280,89,4654.23,1.93,406231.9
3064,7398,4847,83,2901.64,8.73,219811.13
3065,9974,1681,44,4458.45,3.71,188893.83
3066,9996,1857,89,5936.69,22.73,408267.95
3067,6983,1430,69,3311.4,21.12,180230.23
3068,8398,400,23,1966.53,17.24,37432.51
3069,2779,2126,90,6845.76,9.82,555615.57
3070,4926,988,91,6633.7,22.59,467298.39
3071,8403,823,65,3928.59,27.03,186334.99
3072,8542,836,90,3626.97,18.68,265450.68
3073,7370,1007,76,8007.33,18.33,497008.57
3074,5016,535,49,1813.61,16.19,74479.34
3075,3007,1601,43,5707.13,3.7,236326.55
3076,2789,380,30,9015.12,23.01,208222.23
3077,3825,2524,13,3166.14,10.63,36784.53
3078,3783,1135,32,9765.85,10.16,280756.47
3079,325,3104,52,6034.45,5.66,296030.81
3080,4922,2460,89,2457.77,5.71,206251.39
3081,2303,10,77,2222.55,7.6,158129.99
3082,758,274,29,4458.56,23.27,99210.54
3083,1002,628,37,5046.97,12.5,163395.65
3084,2933,109,53,3033.31,5.44,152019.79
3085,2677,1409,49,6547.8,20.54,254941.21
3086,2387,257,80,9390.88,12.66,656159.57
3087,8939,4167,69,7337.88,29.04,359280.22
3088,1941,4134,51,1223.21,18.23,51011.16
3089,3912,1334,17,6901.43,26.95,85705.41
3090,9442,2370,24,7999.46,17.82,157774.95
3091,8415,4875,47,7824.05,9.79,331729.55
3092,6748,3097,69,5448.21,2.67,365889.25
3093,8354,2994,61,4087.08,19.7,200197.44
3094,3574,1645,76,1099.42,6.67,77982.74
3095,288,334,25,2565.31,22.38,49779.84
3096,4580,2923,8,919.44,7.12,6831.81
3097,2994,3247,97,6813.02,9.0,601385.28
3098,7408,2308,31,3867.02,25.87,88865.28
3099,7756,4013,95,9193.45,26.53,641670.63
3100,7825,1538,60,5337.51,1.26,316215.44
3101,9999,4018,30,5907.84,5.53,167434.09
3102,8757,156,27,1033.44,6.21,26170.11
3103,5128,954,10,8316.74,1.77,81695.34
3104,2823,2831,92,194.97,8.08,16487.91
3105,7271,4654,77,8578.02,26.25,487124.31
3106,4713,4510,27,6468.26,26.93,127611.65
3107,114,4950,31,7714.83,5.22,226675.59
3108,679,4028,31,9421.29,22.55,226200.46
3109,5468,4284,3,8630.34,25.82,19205.96
3110,5489,24,84,5081.43,27.91,307709.04
3111,6550,3731,96,2182.99,17.8,172264.11
3112,9126,2450,85,4536.06,2.14,377314.01
3113,3880,478,4,8411.25,5.44,31814.71
3114,4278,2150,27,6319.24,2.24,166797.6
3115,1218,1883,75,8700.49,27.23,474850.99
3116,797,3803,56,6834.12,9.46,346506.29
3117,1186,4252,67,2728.95,26.65,134112.88
3118,8220,3692,37,7014.37,16.81,215904.41
3119,1027,2331,23,5790.68,25.84,98770.47
3120,130,1984,13,8518.95,28.04,79693.07
3121,9064,4964,10,3138.53,11.91,27647.31
3122,2678,3073,12,7330.95,18.95,71300.82
3123,9962,205,6,1544.62,12.63,8097.21
3124,9388,3473,34,411.87,22.92,10793.96
3125,6032,2596,70,8183.36,14.68,488742.99
3126,5110,2533,8,2635.22,9.32,19116.94
3127,8904,3485,14,7240.36,13.88,87295.57
3128,6267,4748,37,192.44,20.13,5686.97
3129,3184,2243,68,8630.87,26.31,432485.99
3130,2124,3938,81,8184.02,19.57,533174.99
3131,6035,4589,74,6752.62,24.4,377768.57
3132,935,641,26,9312.54,24.25,183410.48
3133,5957,4862,85,1580.44,14.5,114858.48
3134,1775,4792,56,2178.16,4.11,116963.71
3135,6118,2140,15,1725.08,4.87,24616.03
3136,5754,2248,65,3849.92,18.67,203524.1
3137,1878,4870,57,3364.65,13.59,165721.46
3138,2686,590,63,1961.03,15.93,103864.19
3139,3064,1551,48,6135.78,28.97,209195.74
3140,2382,4109,30,6167.21,21.99,144331.22
3141,2693,4081,33,1515.79,18.74,40647.12
3142,1863,4520,41,7102.69,8.25,267185.44
3143,1951,1332,89,3762.71,1.2,330862.62
3144,728,4091,67,3706.42,5.79,233951.82
3145,5391,3713,5,4960.17,11.94,21839.63
3146,7318,2072,42,6616.73,25.43,207232.01
3147,4181,1083,15,9142.04,2.71,133414.36
3148,8615,3078,49,171.98,9.25,7647.52
3149,833,97,45,9313.05,23.79,319386.39
3150,3024,1398,42,332.81,25.56,10405.24
3151,8677,617,87,1848.17,21.12,126831.78
3152,2649,3515,16,5597.54,9.1,81410.62
3153,2465,4853,73,5389.44,12.99,342322.68
3154,1511,2807,24,643.57,20.82,12229.89
3155,8980,3513,68,3622.64,2.62,239885.42
3156,3216,2288,44,576.72,4.93,24124.66
3157,3206,4993,16,3914.26,3.2,60624.06
3158,2582,1864,48,4401.66,11.52,186940.26
3159,5102,286,93,2727.62,10.73,226450.01
3160,9335,1717,62,9324.48,18.73,469836.3
3161,3434,3849,56,9797.27,4.57,523573.95
3162,1287,830,54,4194.58,18.82,183878.64
3163,4330,2773,29,9065.17,27.64,190227.15
3164,9755,4789,57,7102.71,19.18,327203.38
3165,8870,883,1,7347.58,21.52,5766.38
3166,7469,2710,76,2613.02,17.19,164451.98
