id,company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
413,Исаева Инкорпорэйтед,Manufacturing,www.nefteprodukttred.edu,+7 (982) 675-8695,"бул. Буденного, д. 731 стр. 732",к. Серафимович,Гана,931316,f0445761-f8ea-4d17-840b-8abde2c14d9c,Lead
414,Богданова Лтд,Finance,www.zao.net,89551803295,"бул. Пугачева, д. 911",п. Верхнее Пенжино,Руанда,510557,44ed7c98-8cc7-4f36-ba9c-ca25eb297175,Prospect
415,РАО «Гущин»,Logistics,www.ip.ru,+7 543 625 93 43,"ш. Краснофлотское, д. 69 стр. 5",ст. Всеволожск,Шри-Ланка,028964,54bfa54b-6025-467b-aa7f-d368d674b282,Inactive
416,"ОАО «Потапова, Андреева и Денисов»",Construction,www.fonbet.ru,+7 954 419 3869,"ул. Сурикова, д. 1 стр. 3",с. Диксон,Сирия,801059,c4f4b595-b14a-405e-9839-854322c20591,Active
417,Александров Лтд,Finance,www.rao.info,8 774 509 25 91,"наб. Новосельская, д. 9/6 к. 4",д. Елец,Сент-Китс и Невис,774680,6cdfbfb7-dbca-4efe-a03f-be390f6a4647,Lead
418,"АО «Шашков, Воробьева и Смирнов»",Healthcare,www.rao.ru,8 (418) 577-7440,"ш. Высоцкого, д. 89",г. Аршан (Бурят.),Япония,163595,1fea1f3c-e651-494c-b77e-ecc442f78396,Inactive
419,Лебедев Лимитед,Construction,www.ao.edu,+7 651 997 92 01,"ул. Первомайская, д. 92",г. Красная Поляна,Ботсвана,237899,90f73e7c-5f38-4e79-9533-9612b8567e34,Prospect
420,"РАО «Носова, Рогов и Силина»",Energy,www.seleznev.ru,+7 (631) 642-1217,"пр. Советской Армии, д. 5",с. Солнечногорск,Туркмения,205438,91c50326-d6a0-425b-9de3-0a9f485c3897,Active
421,НПО «Григорьев»,Education,www.ip.edu,+7 775 476 92 14,"алл. Зои Космодемьянской, д. 399 к. 3",к. Оса,Руанда,346339,6cdfbfb7-dbca-4efe-a03f-be390f6a4647,Active
422,Гурьев Лимитед,Consulting,www.rao.info,+7 652 025 8597,"ш. Моховое, д. 919 к. 2/2",ст. Иваново,Йемен,303084,4811bf4b-074e-41c4-8d24-edd809da1828,Active
423,АО «Александрова-Васильев»,Finance,www.re.org,+7 (985) 672-2521,"алл. Комарова, д. 8 к. 3",ст. Кириши,Зимбабве,246921,377e6772-9e1c-4b21-9a6c-6d98a8850f36,Lead
424,РАО «Лазарева-Горбачев»,Retail,www.ao.info,8 333 958 33 05,"наб. Садовая, д. 635 к. 3",к. Медногорск,Мьянма,456073,162b6fad-d086-44a9-b3cc-831df164d260,Prospect
425,ОАО «Фролов Кудрявцев»,Education,www.rao.org,+7 (084) 068-5563,"наб. Коминтерна, д. 6 стр. 609",г. Нефедова,Самоа,919450,fda266d3-8f04-4aac-b9cf-0070e57b1e05,Prospect
426,"РАО «Ситникова, Буров и Васильев»",Energy,www.ao.org,8 (223) 911-2621,"ш. Фадеева, д. 941 к. 5",ст. Тутаев,Дания,234007,1d64c1c8-d0af-4367-95f1-a38458985cd6,Active
427,ООО «Пономарев-Трофимов»,Retail,www.loreal.biz,+7 904 840 43 07,"пр. Транспортный, д. 24 стр. 4/6",клх Богучар,Гренада,999582,748c2a48-973d-474d-8b58-6181ae2d41fb,Inactive
428,РТИ,IT,www.kudrjavtseva.ru,+7 (697) 878-5330,"наб. Механизаторов, д. 9 стр. 2",д. Прохладный,Антигуа и Барбуда,562734,fe2d484a-5fcd-478c-90a6-976604a12fe8,Inactive
429,"ИП «Савин, Данилов и Терентьев»",Energy,www.ao.edu,8 873 070 51 85,"бул. Нефтяников, д. 57 стр. 23",д. Сальск,Испания,683363,11e67c73-6b50-41b1-9ca9-69cbd5f12bcc,Inactive
430,"ОАО «Кулакова, Орехова и Федосеева»",Logistics,www.ooo.org,85748588061,"пер. Блюхера, д. 203",д. Мценск,Уганда,234816,4b005064-535a-4936-bd7f-a59a25eabb37,Inactive
431,ООО «Лаврентьев-Бобров»,Healthcare,www.oao.biz,8 (918) 312-92-85,"пер. Олимпийский, д. 8 к. 29",к. Объячево,Белиз,817604,151e0785-f19b-499e-9983-9cde827772dc,Active
432,ИП «Ларионов Вишняков»,Education,www.transmashholding.edu,+7 (047) 825-2349,"ул. Карбышева, д. 848",д. Бронницы,Хорватия,789637,90f73e7c-5f38-4e79-9533-9612b8567e34,Active
433,Ачимгаз,Retail,www.zao.ru,8 645 355 4535,"пр. Репина, д. 9/7",п. Гусь-Хрустальный,Сан-Марино,255928,e3eb59c7-bcee-4c32-8968-34f4630b5d3b,Inactive
434,ООО «Дорофеева-Дьячков»,IT,www.ip.info,+7 191 182 06 90,"пер. Мелиоративный, д. 8/4",к. Зеленогорск (Ленин.),Ямайка,146979,e7bac3a7-46a7-4402-bc9c-9beb5573ef92,Lead
435,"АО «Колобова, Маркова и Блохина»",Energy,www.npo.biz,8 159 706 95 69,"пер. Городской, д. 7",ст. Добрянка,Украина,688134,ddf4e884-2190-4d01-bf3a-6d16bad7c372,Prospect
436,АО «Пахомова Смирнов»,Construction,www.ao.com,8 612 025 4705,"пр. Станиславского, д. 3 стр. 471",клх Певек,Фиджи,556018,53954df3-04e4-48a9-a745-976bd512e029,Prospect
437,Моисеев Групп,Healthcare,www.oao.org,+7 (341) 031-25-11,"пер. Чайковского, д. 82 стр. 6",п. Сковородино,Белиз,009597,5d89668a-9971-4eb7-b1d1-0f9cda7dff34,Inactive
438,"АО «Кузнецов, Комиссаров и Антонова»",IT,www.npo.ru,+77388259049,"наб. Брянская, д. 6/6 к. 26",клх Котлас,Иордания,060480,7a5855bf-13e1-405f-8ef9-3ec8bf65c1df,Prospect
439,ЗАО «Ситникова»,Energy,www.ip.ru,8 (848) 243-36-52,"пер. Крупской, д. 46",с. Липецк,Дания,937886,c07a8647-4982-452b-9854-8af1315ab178,Active
440,РАО «Кулагина-Соколова»,Logistics,www.lobanov.info,89967855863,"ш. Высокое, д. 48 к. 2",с. Кяхта,Литва,512064,0a34abba-933b-46ad-83e7-26827392c528,Prospect
441,171 Меридиан,Logistics,www.merkusheva.ru,+7 (399) 697-9554,"пер. Линейный, д. 7/1 стр. 6/2",к. Тавда,Ирландия,881338,ad7065d6-1d8b-464a-843f-bd7a4c9f3ec1,Inactive
442,Филиппова Инкорпорэйтед,Consulting,www.oao.info,8 (959) 326-62-50,"пер. Дальневосточный, д. 914 к. 46",г. Катав-Ивановск,КНДР,315875,ab4cd38b-68aa-4c56-9227-3e295d3ac7e2,Lead
443,Дьячкова Лтд,Manufacturing,www.azbuka.info,8 424 525 9498,"бул. Одесский, д. 888 к. 786",с. Карталы,Чад,141616,333a683f-b1b4-463c-9b99-2cd3bd395531,Prospect
444,Адидас (Adidas),IT,www.martinova.biz,+7 412 456 9883,"наб. Королева, д. 636",клх Шереметьево,Зимбабве,569192,90479e76-3e3b-46ee-a13e-ca6a612e9c0e,Active
445,НПО «Устинова»,Manufacturing,www.kurganmashzavod.info,83818347213,"ул. Клубная, д. 5/1",к. Ардон,Экваториальная Гвинея,774865,b5dc92ff-0e5c-4bf5-83f9-54005d1cd913,Active
446,Фаберлик,Education,www.borisov.ru,+7 401 292 1273,"бул. Тургенева, д. 1 стр. 97",к. Армавир,Доминиканская Республика,926151,6fd9ce98-d88e-4e3a-8490-c8c2c6068c53,Active
447,ИП «Матвеева Панов»,Healthcare,www.npo.edu,+7 (952) 771-2225,"бул. Ольховый, д. 1/8 стр. 1",ст. Верхоянск,Албания,372464,e3eb59c7-bcee-4c32-8968-34f4630b5d3b,Inactive
448,ИП «Коновалова»,Logistics,www.npo.org,8 727 048 6195,"пер. Братский, д. 9 к. 91",к. Усмань,Литва,513781,f945d903-b6be-4943-a56b-1c7742941d83,Prospect
449,Красильников Лимитед,Manufacturing,www.rao.org,+7 050 565 65 76,"пр. Сиреневый, д. 8 стр. 6",д. Нижний Тагил,Иордания,393008,36aefd90-26da-4c6d-a6c3-8fe04cd3be3a,Inactive
450,Меркушев Групп,Manufacturing,www.oao.net,8 966 609 1540,"пер. Гагарина, д. 1/8 к. 990",д. Россошь,Болгария,853303,cad0bf9d-0ecb-4321-9002-4129a26d0cc6,Prospect
451,Нефтьмагистраль,Manufacturing,www.rao.biz,+7 850 708 9191,"пер. Пролетарский, д. 4 стр. 117",с. Тобольск,Антигуа и Барбуда,726570,e7bac3a7-46a7-4402-bc9c-9beb5573ef92,Inactive
452,Ренессанс Кредит,Consulting,www.zao.net,8 484 113 1297,"ул. Специалистов, д. 6/4",г. Ряжск,Республика Конго,761155,25139f58-6602-44c9-b0d7-6bcfcad533c1,Prospect
453,"АО «Григорьев, Тимофеев и Бобылев»",IT,www.rao.org,+7 692 248 47 57,"ул. Набережная, д. 150 к. 127",ст. Верхний Уфалей,Бахрейн,621631,b5dc92ff-0e5c-4bf5-83f9-54005d1cd913,Inactive
454,"ЗАО «Белов, Попов и Кудряшова»",Retail,www.mars.biz,+7 012 077 46 48,"наб. Олега Кошевого, д. 89 к. 5",клх Катайск,Замбия,330673,c80d0b85-1ae3-43cd-b10d-674e4f4f7e7f,Active
455,ООО «Шарапова Александров»,Logistics,www.zao.org,84423580163,"ул. 9 Января, д. 8/7 к. 366",д. Домодедово,Андорра,091745,e7bac3a7-46a7-4402-bc9c-9beb5573ef92,Lead
456,Роберт Бош (Robert Bosch),Energy,www.ao.biz,+7 (707) 356-8465,"бул. Мельничный, д. 642 к. 456",д. Красноярск,Ангола,632742,ddf4e884-2190-4d01-bf3a-6d16bad7c372,Active
457,"ИП «Ковалев, Костин и Миронов»",Construction,www.oao.biz,82530154460,"ул. Троицкая, д. 17",с. Томпа,Сейшельские Острова,857128,14153a97-07db-4aba-9926-35f1fa8181e5,Lead
458,НПО «Шубин-Мартынова»,Finance,www.mars.edu,8 341 165 1124,"пер. Уральский, д. 34",клх Тимашевск,Израиль,603759,e62ff463-11e4-4869-97c0-b83fc951c5b2,Prospect
459,ЗАО «Терентьева Тарасова»,Consulting,www.npo.info,+7 628 977 24 12,"пер. Стахановский, д. 6/8 стр. 38",г. Видное,Таджикистан,325933,1b0ddc6a-e5ab-4b01-95b0-c8e798fa2c50,Lead
460,АО «Кондратьева-Дорофеев»,Finance,www.ao.com,+75171296883,"ул. Волочаевская, д. 80 к. 27",клх Жуковский,Черногория,224054,235fe186-a0f9-4571-9586-7ef9607dcfb9,Active
461,ИП «Филиппова-Самойлова»,Retail,www.ao.com,+7 631 051 3307,"пер. Светлый, д. 2/7 стр. 4/1",с. Нижнекамск,Демократическая Республика Конго,416973,7c7c5a17-d13e-4631-8c94-966bc68c511a,Active
462,Таркетт Рус (Tarkett),Finance,www.npo.edu,+7 459 462 4083,"бул. Ломоносова, д. 19 стр. 8",п. Холмогоры,Филиппины,546134,e371c1e5-aa28-4642-ab37-2a8fc56dab22,Prospect
463,АО «Агафонова»,Consulting,www.ao.com,89293078551,"ул. Клары Цеткин, д. 1/3 к. 4/8",ст. Казань,Кирибати,434047,345fa7de-cbce-4eeb-b157-a2bef0c7d98d,Inactive
464,"ОАО «Галкина, Соболев и Соколов»",Manufacturing,www.oao.org,+7 (199) 328-80-46,"бул. Лермонтова, д. 394 к. 203",г. Усть-Камчатск,Демократическая Республика Конго,553046,f945d903-b6be-4943-a56b-1c7742941d83,Lead
465,ИП «Лихачева»,Healthcare,www.ao.net,+7 (184) 090-92-67,"алл. Энтузиастов, д. 2 стр. 20",д. Новороссийск,Испания,775883,fb404b39-a714-40f6-b577-aa99c9693126,Active
466,НПО «Елисеев Родионова»,Construction,www.metallotorg.ru,8 (967) 050-41-06,"пр. Березовый, д. 299 стр. 62",клх Верхний Уфалей,Румыния,692524,5067ee53-7118-43de-a30e-0d947418b0b0,Inactive
467,Петухова и партнеры,Consulting,www.nmzhk.com,87784752481,"ул. Березовая, д. 558 к. 7/5",ст. Усть-Калманка,Мальта,259696,9ec9eeab-3e3a-40f4-86a4-6681cb02f57f,Prospect
468,РАО «Одинцов Кулагина»,Logistics,www.zao.com,8 091 554 65 15,"наб. 9 Января, д. 456 стр. 8/3",г. Нарьян-Мар,Великобритания,139849,151e0785-f19b-499e-9983-9cde827772dc,Lead
469,Брагина Групп,Logistics,www.ostin.info,+7 307 642 32 96,"ш. Чкалова, д. 6",п. Бологое,Албания,625179,462ef563-75dc-4638-baeb-5d7ca6835ef2,Inactive
470,Чернова Инк,Retail,www.kozlova.org,88651285284,"ул. Краснопартизанская, д. 851 стр. 6/2",клх Соль-Илецк,Фиджи,721133,b5dc92ff-0e5c-4bf5-83f9-54005d1cd913,Prospect
471,РАО «Лазарев Панова»,Energy,www.gk.net,+7 602 321 52 40,"пер. Пограничный, д. 66 стр. 6",клх Новокузнецк,Хорватия,529336,7d1c45b2-ff6f-48a9-a689-fd6e1dd821ce,Lead
472,НПО «Лапин Федотов»,Finance,www.psma.org,8 934 588 60 52,"ул. Горняцкая, д. 7/4 стр. 85",д. Горячий Ключ,Италия,871169,6bbb3b91-8128-4a83-aa19-6820d22506d1,Prospect
473,"ОАО «Тетерина, Сергеева и Самойлова»",Healthcare,www.npo.ru,8 (192) 019-31-07,"пр. М.Горького, д. 4/3 к. 278",клх Хатанга,Демократическая Республика Конго,095283,e336500c-2c00-40e5-a611-69d7934dd403,Inactive
474,РАО «Власов Маркова»,Construction,www.lanit.com,+7 487 914 78 60,"наб. Восьмого Марта, д. 81 к. 81",г. Южноуральск,Албания,714791,e336500c-2c00-40e5-a611-69d7934dd403,Active
475,ООО «Никонова-Баранова»,Education,www.farmkomplekt.net,8 (810) 972-07-61,"пр. Просвещения, д. 83 к. 74",г. Карабулак,Бангладеш,253874,11e67c73-6b50-41b1-9ca9-69cbd5f12bcc,Inactive
476,РАО «Петухов Ковалев»,Manufacturing,www.ooo.ru,8 (800) 617-08-76,"пр. Розы Люксембург, д. 1 к. 9/4",г. Воронеж,Доминика,997349,6fd9ce98-d88e-4e3a-8490-c8c2c6068c53,Inactive
477,РАО «Ершова Зиновьева»,Finance,www.zao.info,+7 (837) 345-9997,"наб. Красина, д. 81 стр. 4",д. Краснодар,Республика Конго,537855,36aefd90-26da-4c6d-a6c3-8fe04cd3be3a,Prospect
478,Воробьева и партнеры,Consulting,www.gk.edu,+7 (697) 016-28-28,"пер. Бригадный, д. 25",п. Городовиковск,Центральноафриканская Республика,454897,62c08ecb-e215-42fd-bd0f-cf7238df9127,Lead
479,"НПО «Кудряшова, Филатов и Федосеева»",Finance,www.seliverstov.info,+7 872 792 77 11,"бул. Беляева, д. 59",ст. Находка,Молдавия,922444,f13f445b-657d-454e-9b07-e385cb8ff100,Prospect
480,Нестерова Инк,Logistics,www.ao.net,8 275 940 01 96,"ул. Нижняя, д. 4 к. 9",ст. Уэлен,Таиланд,160494,6bbb3b91-8128-4a83-aa19-6820d22506d1,Active
481,"ИП «Фролов, Гордеева и Селезнева»",Manufacturing,www.nazarova.ru,8 (456) 792-95-13,"алл. Урожайная, д. 3 к. 6",клх Тюмень,Австрия,647159,25139f58-6602-44c9-b0d7-6bcfcad533c1,Active
482,ОАО «Поляков Данилов»,Manufacturing,www.rao.edu,8 (872) 162-0389,"алл. Средняя, д. 5 стр. 2",с. Железногорск(Курск.),Черногория,802734,ab4cd38b-68aa-4c56-9227-3e295d3ac7e2,Inactive
483,Игнатова Лимитед,Consulting,www.ip.ru,+7 508 204 0000,"алл. Минина, д. 36",г. Лагань,Судан,461394,aa64caf3-db10-44d4-aeff-6da4553c7b84,Prospect
484,РАО «Киселев-Шестакова»,IT,www.zao.edu,+7 849 403 5148,"алл. Попова, д. 901",д. Биробиджан,Киргизия,010188,9ec9eeab-3e3a-40f4-86a4-6681cb02f57f,Prospect
485,Савельева и партнеры,Healthcare,www.slavneft.org,8 316 649 80 60,"бул. Мира, д. 2 к. 1",п. Объячево,Албания,814784,14b3c043-410e-46ff-8ce9-5e306e839292,Active
486,ООО «Уваров»,Consulting,www.ooo.com,+7 (217) 146-83-22,"наб. Виноградная, д. 7/1",г. Вытегра,Сербия,046307,9ec9eeab-3e3a-40f4-86a4-6681cb02f57f,Lead
487,ИП «Соболев-Лебедева»,Construction,www.robert.org,+7 (726) 218-59-67,"пр. Культуры, д. 36 стр. 1/6",д. Ростов-на-Дону,Венгрия,536514,41dcf8fa-ac65-4d48-bf21-af60d5f41514,Lead
